# {"t_start": 1601364204.6888535, "env_id": "BeamRiderNoFrameskip-v4"} 
r,l,t
1952.0,2767,37183.668054
2056.0,2719,37339.526364
1796.0,2083,37460.931628
996.0,1244,37539.137351
1744.0,2030,37664.692545
2160.0,2466,37806.618499
900.0,1501,37889.266335
1332.0,1727,37992.80608
2944.0,3138,38173.109033
1380.0,2358,38315.271654
2944.0,3448,38517.903156
1380.0,2042,38632.43035
1284.0,1770,38739.273771
1380.0,2776,38903.666853
1188.0,1498,38989.771736
2720.0,3291,39187.624283
1236.0,1620,39284.694422
2692.0,2558,39433.276032
1432.0,2100,39560.051983
1900.0,2416,39701.399763
1332.0,1708,39798.323551
1380.0,1924,39909.997737
2720.0,2679,40066.818633
1432.0,1958,40182.547808
2160.0,2893,40353.160709
2496.0,3048,40526.387474
1952.0,2428,40670.163287
1588.0,2250,40804.05406
1900.0,2722,40960.371522
1044.0,1410,41041.064046
948.0,1434,41123.826542
1140.0,1668,41221.404391
2056.0,2614,41378.374543
1380.0,2100,41510.425584
3000.0,3497,41714.768733
1332.0,2089,41840.703273
2160.0,2304,41975.223349
1188.0,1651,42074.117623
1332.0,1769,42179.189289
2004.0,2330,42321.157968
2160.0,3085,42500.3286
1380.0,1713,42598.53971
1640.0,2448,42739.811627
1640.0,2107,42867.627558
1236.0,2036,42987.821071
440.0,914,43040.097558
1140.0,1811,43155.38866
660.0,1210,43225.612394
3000.0,3484,43430.842314
2160.0,2737,43597.534206
1640.0,2097,43718.272951
660.0,1105,43787.396483
1796.0,2254,43916.871685
2160.0,2625,44079.101875
1796.0,2321,44215.227004
900.0,1432,44297.883155
1536.0,2244,44424.460542
1332.0,1738,44528.911367
1796.0,2071,44655.767744
3240.0,3738,44874.770642
1092.0,1505,44966.672557
1380.0,2020,45078.320151
1380.0,1879,45189.506512
1744.0,1991,45311.964576
1380.0,1962,45423.404988
2440.0,2935,45593.286349
1744.0,1843,45697.213668
2496.0,2940,45867.464486
2160.0,2519,46013.002095
2160.0,2843,46172.029872
2160.0,2232,46290.81199
1332.0,1483,46373.498465
1188.0,1859,46470.420821
1380.0,1811,46566.492045
1380.0,2570,46702.230538
756.0,1306,46768.846268
1588.0,1980,46876.048699
1332.0,1814,46970.550409
4320.0,4079,47185.991753
2496.0,2982,47339.628096
1848.0,2655,47480.131013
1900.0,2698,47623.574004
1900.0,2842,47770.82185
4606.0,4236,48000.781179
3140.0,3269,48172.025981
3240.0,3604,48363.709084
1380.0,1865,48465.620605
1380.0,2139,48585.301661
2160.0,2632,48757.680839
3360.0,3876,49004.192279
1484.0,2216,49142.246362
2888.0,2932,49332.58932
1236.0,1655,49438.753607
2776.0,3185,49629.121977
3240.0,3603,49859.514741
2160.0,2781,50042.209788
1332.0,1693,50150.157626
2160.0,2745,50316.943568
1044.0,1352,50396.805275
1284.0,1752,50493.315024
1380.0,1953,50611.387947
1140.0,1326,50686.708506
2440.0,3117,50866.349737
3000.0,3587,51073.540952
900.0,1345,51155.001782
2160.0,2544,51296.520729
2216.0,2284,51430.708459
2056.0,2513,51579.454139
1044.0,1340,51655.326064
1744.0,2092,51776.378307
1092.0,1458,51865.486523
1140.0,1914,51977.931253
1380.0,1700,52074.911187
3600.0,3529,52276.550219
1640.0,2331,52411.171704
1332.0,1598,52505.599603
660.0,1178,52572.111332
660.0,1172,52639.209667
1380.0,1773,52742.470532
1380.0,2064,52861.251873
1140.0,1593,52949.211654
1236.0,1549,53037.107264
1332.0,1943,53154.13075
4156.0,4601,53416.421134
1484.0,1886,53527.032054
2608.0,3059,53706.281157
900.0,1312,53780.529714
1236.0,1875,53891.291995
1044.0,1527,53980.748357
1236.0,1616,54072.251232
996.0,1691,54171.00767
2664.0,3267,54364.423114
4170.0,3655,54574.485667
1796.0,2164,54701.464427
3900.0,4247,54950.918371
1380.0,2251,55084.390661
2004.0,2169,55211.541833
1044.0,1357,55286.409766
1332.0,1714,55384.342607
852.0,1441,55472.87464
1952.0,2533,55616.673408
1284.0,1661,55712.601068
1380.0,1739,55815.935246
1380.0,2355,55951.281206
900.0,1561,56042.238418
660.0,1065,56108.377817
2160.0,2579,56257.5835
1380.0,2046,56376.647522
948.0,1350,56451.987227
3420.0,2636,56607.744498
2160.0,2354,56744.66345
3810.0,3731,56963.642109
2664.0,2916,57134.876863
3000.0,2858,57298.185319
1640.0,1894,57411.267203
1380.0,1701,57509.563517
2160.0,2438,57652.02285
2384.0,2587,57802.67043
1952.0,2840,57968.754352
3000.0,3720,58186.793237
2160.0,2471,58328.640824
1380.0,2099,58454.669772
5218.0,4385,58707.88567
1900.0,2348,58841.463051
4896.0,4420,59101.414392
2160.0,2893,59266.059253
1692.0,2409,59407.776668
1332.0,1761,59510.396983
1380.0,1758,59607.27485
948.0,1458,59696.220692
1332.0,1861,59800.571849
2552.0,3478,60002.244746
3084.0,2827,60164.515857
1380.0,2389,60303.990874
4320.0,4218,60547.58172
1744.0,2490,60689.309689
1284.0,2046,60808.462023
1744.0,2086,60927.359813
1332.0,1883,61038.742893
1140.0,1535,61127.151641
1332.0,1831,61231.220519
4284.0,4400,61484.811617
1380.0,1933,61602.032472
3000.0,2987,61772.678989
1092.0,1740,61870.307202
660.0,975,61929.748694
948.0,1499,62018.763727
1284.0,1832,62124.079986
1332.0,2141,62243.084494
900.0,1524,62331.447599
5064.0,4807,62613.413373
2860.0,3199,62799.340931
996.0,1256,62866.924624
1188.0,1558,62962.551551
1284.0,1618,63052.380552
1900.0,2440,63191.39203
2160.0,2455,63331.182711
2440.0,2913,63501.561893
660.0,1148,63566.865957
3420.0,3081,63744.878956
1952.0,2613,63894.520596
3000.0,3237,64080.784795
1188.0,1349,64161.967474
1332.0,1765,64266.08626
3690.0,3695,64476.84283
3000.0,2773,64638.716864
1380.0,2006,64757.260801
2608.0,2782,64912.14375
1044.0,1515,64999.909774
1380.0,1915,65103.845218
1284.0,1798,65201.744745
900.0,1459,65280.399136
3000.0,3058,65447.49879
2832.0,3638,65643.744406
1380.0,1481,65725.980035
4350.0,3448,65915.391594
1380.0,1847,66012.515606
1380.0,2001,66123.403819
2056.0,2289,66248.157289
1380.0,1814,66345.16388
3964.0,3785,66544.682929
1380.0,1953,66648.881364
1380.0,2129,66768.359236
5090.0,4376,67004.525974
1744.0,2245,67131.809183
2496.0,2586,67271.729089
1380.0,1769,67368.804105
3000.0,3208,67545.291197
2328.0,2819,67692.757945
1380.0,1753,67791.954024
996.0,1387,67868.53024
948.0,1527,67951.051849
3964.0,3961,68168.422992
1380.0,1603,68254.062185
3000.0,3200,68426.765696
1284.0,1740,68525.768818
1796.0,2503,68659.557091
2160.0,2451,68794.662093
1536.0,2358,68921.54665
3420.0,3667,69123.843455
3840.0,3780,69332.552429
2160.0,2471,69466.556908
2664.0,3231,69640.417406
2720.0,3063,69806.304959
1284.0,1851,69904.280394
1380.0,1935,70006.493847
3360.0,3779,70210.172764
3720.0,3736,70410.573924
1900.0,2233,70529.339125
3308.0,3046,70696.105559
1284.0,1803,70792.752802
1744.0,2019,70904.294909
2272.0,3027,71061.603506
1380.0,1869,71166.367848
1432.0,2028,71277.460871
1692.0,1923,71382.760499
3964.0,3809,71587.401807
1380.0,1801,71684.415252
1332.0,1710,71780.61605
2160.0,2546,71915.826557
2328.0,2928,72076.577058
1484.0,1914,72180.499664
1848.0,2767,72332.12913
1692.0,2321,72457.131974
1692.0,2126,72569.96925
1848.0,2401,72698.991858
1484.0,2169,72815.467423
2804.0,2731,72955.485279
1380.0,2069,73063.18742
1188.0,1481,73141.457099
3028.0,3158,73304.681488
1332.0,1742,73398.934472
4636.0,4397,73632.089914
4320.0,3783,73831.470379
3360.0,3500,74014.02436
3420.0,3687,74210.801036
4320.0,3858,74412.047695
4260.0,3719,74611.520909
2160.0,2392,74735.600939
1484.0,2283,74856.136707
3360.0,3874,75054.318146
2328.0,2978,75211.62017
3240.0,3177,75375.452115
1380.0,1879,75477.193338
1692.0,1864,75571.556632
3690.0,3635,75765.757264
1380.0,1799,75859.410828
2056.0,2298,75981.431564
1952.0,2615,76118.099161
1588.0,2374,76238.936578
1900.0,2361,76366.190349
1640.0,2270,76484.432648
1432.0,1974,76584.526007
4348.0,4306,76807.418889
660.0,1271,76877.011639
2160.0,2477,77014.490291
3900.0,3745,77215.934748
1380.0,1811,77313.196645
2776.0,3134,77475.125001
3660.0,3769,77676.099822
2160.0,2383,77799.48719
2108.0,2644,77942.325864
2608.0,3191,78113.51682
1380.0,2076,78222.608057
2720.0,2621,78355.389857
1236.0,1931,78455.048144
4320.0,4176,78673.261425
1380.0,1552,78754.639288
2004.0,2531,78886.426233
2692.0,2384,79008.493918
2004.0,1998,79115.767899
4350.0,4249,79336.896915
4384.0,4152,79550.627758
3840.0,3408,79732.266299
900.0,1174,79793.661727
2328.0,2619,79927.098965
2004.0,2627,80068.190493
3810.0,3251,80237.907153
1848.0,2423,80365.633488
2496.0,3101,80526.297065
1380.0,2035,80632.476273
5188.0,4335,80861.361656
3900.0,3940,81071.062258
2160.0,2371,81191.902012
5216.0,4705,81440.259933
2108.0,2266,81554.280809
2804.0,2586,81688.192305
1744.0,2217,81805.926027
2056.0,2559,81940.845564
3240.0,3632,82131.877367
2004.0,2591,82268.838627
1380.0,1958,82371.547053
2056.0,2156,82486.130242
3630.0,3420,82667.637326
3964.0,4028,82879.214645
3964.0,3769,83079.984879
3960.0,3835,83280.992986
1640.0,2154,83389.355909
660.0,1222,83455.754871
1952.0,2360,83578.565822
2860.0,2752,83727.480537
5918.0,4770,83975.315942
3084.0,2829,84122.681147
6588.0,5197,84394.76184
2748.0,2942,84549.52184
756.0,1404,84622.941867
2160.0,2247,84744.291826
3120.0,3760,84940.8431
2056.0,2285,85063.905305
4380.0,4450,85291.705679
2056.0,2247,85412.289505
5026.0,4738,85661.325969
3280.0,3064,85824.153101
996.0,1395,85898.209994
2160.0,2565,86032.716971
616.0,897,86079.549101
2664.0,2921,86228.915505
2160.0,2630,86370.404057
3420.0,3713,86563.04883
4320.0,3856,86765.272322
2160.0,2679,86905.288257
4476.0,4352,87132.55597
2160.0,2397,87252.956547
4476.0,4101,87465.650259
1332.0,1478,87546.297761
4512.0,4108,87762.371048
3196.0,2861,87909.703221
4050.0,3413,88090.504709
2160.0,2958,88245.532613
3360.0,4133,88460.99383
2160.0,2229,88576.109992
2664.0,2871,88731.919503
1092.0,1510,88806.987087
1380.0,1819,88907.956199
1536.0,1844,89001.999243
3420.0,3847,89204.889855
2496.0,2822,89352.241074
1848.0,2403,89481.225408
1284.0,1580,89562.179922
3720.0,3788,89758.480443
2440.0,3083,89922.456961
1332.0,1867,90024.410009
3784.0,3491,90209.274397
2664.0,3245,90378.547187
1380.0,2041,90488.207753
2160.0,2563,90623.348046
2552.0,3006,90784.031452
2108.0,2477,90910.225959
5440.0,4258,91132.948461
3180.0,3723,91328.241511
2160.0,2310,91449.754107
1380.0,1726,91544.918501
1380.0,1760,91633.741969
1044.0,1332,91705.936077
3420.0,2986,91858.808401
2108.0,2342,91978.969134
1796.0,2367,92103.640032
3690.0,3885,92303.34411
4770.0,4037,92508.773211
4220.0,4269,92733.570456
660.0,1099,92787.572535
4350.0,4099,93002.401694
1640.0,2120,93115.109307
1796.0,2208,93230.096583
2160.0,2569,93364.208098
5132.0,5053,93625.246309
660.0,1065,93679.844832
1236.0,1438,93759.971568
2160.0,2678,93899.007639
1188.0,1610,93987.616846
1380.0,1769,94081.609668
5318.0,4275,94305.388611
1380.0,1696,94392.491928
1380.0,2003,94500.146955
900.0,1400,94573.84386
1140.0,1663,94659.774895
2160.0,2223,94774.710594
2216.0,2999,94930.08943
4834.0,3909,95137.029674
2608.0,2870,95284.955455
1332.0,1384,95357.309337
2160.0,2330,95476.582454
2004.0,2108,95583.082933
1380.0,1932,95687.863858
3120.0,3496,95871.35024
3840.0,3554,96051.222397
2004.0,2403,96179.519666
804.0,1193,96240.060976
3540.0,3460,96418.087457
3900.0,3893,96622.5065
1332.0,1487,96695.649172
1236.0,1666,96781.608996
1796.0,1928,96882.680908
1188.0,1604,96970.055744
1640.0,2472,97095.409203
1188.0,1612,97180.784599
2160.0,2495,97305.632408
1848.0,2430,97432.567109
1380.0,1625,97513.306985
1236.0,1576,97598.81813
3900.0,3827,97796.632487
3960.0,3274,97967.531334
1588.0,2130,98082.324017
2160.0,2242,98198.129765
1380.0,1981,98303.673423
3420.0,2893,98447.951837
3840.0,3710,98643.347902
996.0,1134,98704.162915
2160.0,2709,98845.778973
1744.0,2266,98965.930645
1236.0,1696,99052.419669
2384.0,3062,99213.211732
2552.0,2740,99355.680081
4476.0,4710,99604.666219
2108.0,2619,99736.122531
2720.0,2426,99863.278932
4640.0,4130,100076.567989
2004.0,2017,100181.226609
5460.0,4103,100395.106736
3420.0,3430,100576.096529
1092.0,1225,100636.041086
1536.0,2047,100744.752524
1092.0,1344,100812.794297
3420.0,3058,100973.718489
1380.0,1540,101057.498128
4862.0,4169,101280.622725
2440.0,2960,101455.73092
3750.0,3355,101643.22506
2004.0,2599,101789.964661
4348.0,4436,102039.180321
1380.0,1848,102136.509699
2720.0,3048,102302.595116
2160.0,2404,102439.070675
1744.0,2256,102555.510591
2160.0,2570,102688.999192
2160.0,2865,102839.962711
3000.0,2939,102991.780281
1900.0,2424,103120.838022
4860.0,4509,103355.952676
1380.0,1844,103459.470495
5120.0,3987,103665.670635
3964.0,4203,103885.692045
1380.0,1629,103967.519974
1848.0,2144,104080.636939
2860.0,2657,104221.263355
2860.0,2731,104359.047526
1796.0,2081,104468.773769
2972.0,2829,104615.324704
3000.0,3158,104780.468496
2056.0,2441,104904.813274
2160.0,2621,105037.894609
2160.0,2260,105160.675185
3870.0,3287,105327.562139
1744.0,2048,105434.483154
2056.0,2284,105551.89338
1380.0,1773,105648.515684
1536.0,2038,105758.656118
2496.0,2931,105910.404107
3360.0,4148,106121.832025
3720.0,3270,106284.795418
4320.0,3832,106477.274831
4156.0,3802,106671.902569
2608.0,2813,106818.779596
2004.0,2266,106937.118267
1284.0,1709,107025.309369
1380.0,1659,107111.674809
3930.0,3629,107298.798168
4412.0,4275,107517.485858
3600.0,3439,107697.994116
2004.0,2505,107830.323525
2440.0,2916,107977.907994
4140.0,3247,108148.48339
6512.0,4813,108402.498201
4284.0,4058,108619.050253
4384.0,4354,108849.54691
3364.0,3511,109049.652389
5064.0,4459,109295.393947
1380.0,1422,109376.723843
2664.0,3230,109551.269816
4928.0,4072,109775.273596
3420.0,3192,109961.698404
2972.0,2816,110111.439081
4028.0,3712,110312.87053
2328.0,2460,110444.393134
1952.0,2219,110561.446138
996.0,1349,110637.366677
1332.0,1585,110725.358054
1900.0,2675,110870.343324
4560.0,3445,111060.95832
3900.0,3904,111267.133988
3000.0,3057,111433.074303
4478.0,4020,111664.82523
2004.0,2712,111826.834803
4348.0,4162,112082.135797
2160.0,2917,112242.724518
4028.0,3958,112457.579294
2160.0,2570,112598.939765
4770.0,3299,112780.420626
4636.0,4409,113021.083499
3060.0,3250,113204.719219
3420.0,3120,113374.188729
2720.0,3452,113562.21927
3140.0,3126,113729.977239
2160.0,2781,113889.875363
1284.0,1590,113974.558384
1796.0,1990,114099.035294
1380.0,1976,114205.309847
5620.0,4365,114445.46735
2972.0,2575,114590.872878
5312.0,3834,114800.659298
2160.0,2417,114935.276033
2916.0,2601,115079.124063
3780.0,3380,115268.472762
1536.0,2080,115388.063978
3028.0,2949,115550.203948
1640.0,1688,115643.857142
3240.0,3630,115840.696346
3196.0,3521,116047.893868
4606.0,3636,116259.38941
1952.0,2198,116376.799223
5680.0,4621,116628.854365
3540.0,3159,116802.83201
2664.0,2632,116942.993023
1796.0,2096,117058.980289
5540.0,4788,117316.746856
2860.0,2738,117464.279667
1744.0,2144,117581.507116
1848.0,2221,117700.559314
1284.0,1569,117783.765992
4606.0,4216,118015.975686
1848.0,2678,118175.280074
1744.0,1791,118282.642462
3180.0,3612,118477.538911
3720.0,3670,118702.365718
2440.0,2814,118857.72853
4080.0,3571,119051.878128
4444.0,4233,119282.060285
2056.0,2318,119409.331071
4478.0,4047,119628.067103
996.0,1129,119692.203128
2720.0,3149,119866.208138
1536.0,2074,119979.475624
5212.0,4342,120219.882284
1380.0,1984,120325.716539
2160.0,2254,120451.490826
1848.0,2219,120578.877795
7332.0,5282,120866.860803
3780.0,4017,121086.117278
2216.0,2554,121235.968033
2888.0,3225,121412.421707
1848.0,2714,121578.226024
3196.0,2820,121730.796998
1380.0,1716,121828.205613
4320.0,4015,122047.621083
3060.0,3367,122229.034984
3600.0,3772,122440.052768
2776.0,2723,122591.203512
5346.0,3929,122808.999677
3660.0,3501,122999.654693
5132.0,4282,123231.183928
2004.0,2342,123367.16139
2160.0,2822,123518.414224
4860.0,4337,123752.900681
1692.0,1717,123852.083811
3660.0,4127,124076.60914
2272.0,2861,124232.364442
2004.0,2377,124365.077352
1284.0,1627,124449.005589
3870.0,3473,124639.421172
4796.0,4097,124879.494571
5514.0,4680,125140.513301
4640.0,4301,125378.944511
5346.0,3716,125595.446654
4770.0,3559,125796.773753
3964.0,4354,126044.488042
5786.0,4717,126309.1412
2916.0,2827,126480.002703
2160.0,2252,126605.062422
1588.0,1864,126711.154284
4990.0,4375,126952.763844
3300.0,3297,127137.007636
3900.0,4133,127367.669182
1380.0,1703,127460.051483
4156.0,3974,127680.49525
4414.0,3850,127892.760359
