# {"t_start": 1601364204.7096138, "env_id": "BeamRiderNoFrameskip-v4"} 
r,l,t
572.0,1720,6619.705577
660.0,1612,6706.763532
660.0,1965,6818.538663
852.0,1923,6919.100744
660.0,1488,7003.350271
852.0,1535,7091.128722
572.0,1386,7168.342956
616.0,1712,7261.436747
660.0,1976,7367.639248
572.0,1313,7444.611904
660.0,1446,7525.164408
660.0,1411,7603.055929
572.0,1643,7694.72128
572.0,1227,7758.980464
572.0,1757,7860.4983
660.0,1851,7958.826741
1380.0,2978,8121.029433
572.0,1425,8201.245269
528.0,1342,8278.131548
308.0,1156,8342.621397
996.0,1892,8454.814676
948.0,1519,8536.157429
484.0,1295,8606.637014
996.0,2521,8746.122149
660.0,1594,8832.869297
900.0,1790,8932.207718
572.0,1416,9010.553129
616.0,1692,9109.092513
616.0,1664,9197.279254
660.0,1550,9280.762844
1092.0,2170,9401.860046
352.0,1006,9459.436743
308.0,947,9514.399542
396.0,1350,9586.57324
1044.0,1978,9694.251004
756.0,1849,9805.64151
1044.0,1681,9897.065785
660.0,1589,9982.224071
660.0,1737,10085.34683
484.0,1661,10176.755246
528.0,1641,10261.365488
996.0,1557,10345.843377
396.0,1356,10422.178951
572.0,1632,10513.59942
756.0,2054,10632.65067
1092.0,1744,10724.355279
440.0,1280,10795.247812
572.0,1468,10879.685184
484.0,1330,10951.803937
852.0,1992,11056.8842
528.0,1761,11158.169441
1044.0,2103,11278.899603
996.0,1850,11392.302331
616.0,1113,11448.473047
660.0,1418,11529.337617
660.0,2062,11640.161196
1236.0,1962,11742.608221
660.0,1337,11813.557592
352.0,967,11869.61856
948.0,1525,11953.897683
616.0,1626,12040.105875
264.0,1034,12094.284105
660.0,1945,12197.487457
616.0,1627,12286.144953
804.0,1350,12356.79937
804.0,1573,12446.302009
900.0,1993,12552.241805
756.0,1347,12627.127486
660.0,1847,12725.024966
396.0,1037,12779.112748
804.0,1225,12854.00188
528.0,957,12902.233192
484.0,1239,12973.646359
660.0,1661,13064.131485
660.0,1929,13170.53484
852.0,1913,13267.455494
852.0,1720,13361.808536
1092.0,1770,13458.603941
660.0,1561,13541.114699
660.0,1413,13615.960407
996.0,1628,13699.232282
852.0,1662,13789.037765
660.0,1572,13870.829951
1140.0,2299,13993.211526
440.0,1090,14055.2423
660.0,1160,14118.126999
996.0,1609,14202.073427
352.0,1066,14264.200567
572.0,1043,14319.400412
572.0,1274,14388.329701
948.0,2222,14503.752029
996.0,1737,14591.504246
1044.0,2094,14706.007332
900.0,1547,14787.43292
660.0,1525,14869.627597
440.0,971,14920.334307
1044.0,2017,15031.085944
852.0,2026,15140.914315
572.0,1092,15196.461029
616.0,1232,15265.698954
308.0,969,15314.909286
1188.0,2283,15437.942575
660.0,1461,15512.596267
900.0,1325,15583.743552
948.0,1410,15661.834261
1188.0,1592,15750.824417
660.0,1156,15810.926015
1044.0,1852,15903.638702
660.0,1638,15991.377629
1092.0,1856,16085.201137
708.0,1343,16157.191855
660.0,992,16206.125122
852.0,1396,16280.325523
1236.0,1892,16379.835435
1284.0,2075,16489.533134
660.0,1665,16577.232288
756.0,1590,16657.993798
852.0,1393,16733.562392
996.0,2088,16848.005927
900.0,1705,16938.362343
852.0,1539,17018.949016
2160.0,2708,17161.037612
1188.0,1663,17248.360524
1952.0,3114,17418.834246
804.0,1451,17492.684745
1140.0,1735,17586.491238
756.0,1411,17659.605325
1140.0,1918,17760.016344
572.0,1232,17820.044414
1380.0,2188,17937.542992
1092.0,1807,18039.027606
616.0,1495,18119.604093
1044.0,1674,18206.108057
804.0,1326,18275.304405
1092.0,2035,18383.58481
660.0,1350,18458.714974
528.0,1070,18513.750092
616.0,1493,18589.007422
948.0,1654,18676.529097
900.0,1794,18771.006297
1092.0,2308,18892.492347
528.0,1159,18953.821522
1432.0,2880,19109.252747
1188.0,1571,19191.832977
1236.0,2397,19322.1371
948.0,1850,19427.135817
1284.0,2628,19565.090955
1848.0,2716,19716.923828
1044.0,1750,19807.175872
996.0,1593,19896.434847
708.0,1405,19966.042353
572.0,1182,20034.018399
1380.0,1932,20136.660144
396.0,906,20184.295077
804.0,1535,20266.271996
660.0,1205,20334.206329
660.0,1240,20407.39716
1236.0,1497,20482.479806
1044.0,1979,20588.273879
660.0,1712,20677.291514
660.0,1350,20744.387936
660.0,1568,20829.812973
804.0,1425,20903.055955
1140.0,1651,20996.925352
1236.0,1928,21098.597237
948.0,1763,21187.228561
1284.0,2338,21308.317949
756.0,1636,21394.045295
1044.0,1588,21484.06371
660.0,1282,21561.003458
1380.0,1928,21661.408758
900.0,1330,21733.629518
756.0,1244,21794.712839
1044.0,1563,21888.579001
1140.0,2214,22000.299233
1380.0,2237,22114.691045
1284.0,1679,22201.05952
1188.0,1683,22288.501314
616.0,1466,22367.217945
1188.0,1826,22461.706875
1692.0,2721,22623.172253
1692.0,2390,22750.715202
2160.0,2392,22870.705504
1092.0,1578,22958.702878
1092.0,1769,23046.15427
1380.0,2609,23200.359339
2004.0,2661,23363.577669
1140.0,1445,23458.087959
708.0,1321,23539.074562
660.0,1451,23629.223515
1188.0,1724,23743.578399
1332.0,2058,23876.5691
948.0,1770,23983.449541
660.0,1341,24075.117139
1380.0,1846,24189.260162
1092.0,1757,24306.24507
804.0,1643,24413.407163
1284.0,1955,24538.119265
1380.0,2086,24669.961983
948.0,1460,24762.774593
1092.0,1656,24871.920905
1332.0,2072,24991.238328
756.0,1418,25075.276363
1188.0,1531,25172.351351
660.0,1713,25280.523192
1900.0,2729,25443.331978
1236.0,1557,25531.097782
948.0,1394,25610.061481
1236.0,1865,25713.676558
1484.0,1927,25827.777467
1188.0,1508,25915.846159
948.0,1349,25996.252104
1284.0,1823,26099.618
1092.0,1498,26182.725161
616.0,1332,26261.714534
948.0,1675,26356.231224
1484.0,2182,26481.119498
1640.0,2176,26606.05245
1484.0,2248,26737.633741
852.0,1479,26824.681136
2608.0,3275,27008.267045
1484.0,2227,27139.11786
1380.0,2029,27249.181095
1848.0,2562,27396.431128
900.0,1170,27462.222177
1380.0,2247,27593.896697
1848.0,2409,27734.391019
2160.0,2324,27869.123427
1380.0,1843,27973.022058
900.0,1409,28054.145889
852.0,1334,28127.2271
804.0,1866,28237.512089
756.0,1152,28304.096307
996.0,2034,28422.386229
660.0,1167,28489.271342
484.0,1031,28548.164683
1284.0,1797,28652.227191
948.0,1422,28735.899503
1044.0,1562,28829.274388
852.0,1475,28912.755514
1952.0,2222,29049.123481
1284.0,2276,29178.531853
660.0,1595,29281.85075
804.0,1343,29361.168774
852.0,1327,29438.190927
1952.0,2720,29605.562909
900.0,1762,29706.747377
1284.0,1560,29797.492884
900.0,1624,29894.633638
1284.0,1643,29992.149691
2160.0,2892,30157.116507
708.0,1755,30261.34813
572.0,1172,30328.77762
1900.0,2842,30492.190085
900.0,1680,30589.662398
2056.0,2975,30763.481512
1380.0,1818,30872.132434
2160.0,2802,31028.970891
1380.0,2107,31153.248295
1380.0,2083,31275.499414
1092.0,1789,31377.423633
1380.0,1981,31487.860348
852.0,1156,31554.450804
1380.0,1891,31672.917706
1140.0,1485,31763.45067
1900.0,2240,31894.720685
1044.0,1528,31987.338678
1140.0,1819,32091.982762
1380.0,1948,32204.064919
1952.0,3182,32392.669725
1044.0,1518,32483.61846
852.0,1818,32589.30315
948.0,1448,32672.416393
1236.0,1529,32762.225678
1044.0,1502,32853.905551
1484.0,1734,32951.099373
804.0,1346,33032.300908
1188.0,1912,33144.48903
1432.0,1708,33243.358195
1380.0,2076,33362.582975
1380.0,2133,33487.846702
1140.0,1695,33586.899802
2720.0,3508,33789.684188
1044.0,1505,33878.49603
1188.0,1773,33983.463141
1380.0,2252,34111.69882
2160.0,2317,34247.708204
900.0,1565,34336.658992
1236.0,1959,34457.139278
1188.0,1520,34540.400738
1284.0,1753,34645.092786
1140.0,1597,34736.485328
1588.0,2068,34866.762726
660.0,1054,34926.237031
660.0,1217,34993.98494
1332.0,1621,35092.050078
1536.0,2403,35228.173833
660.0,1462,35317.644747
1380.0,1813,35424.343828
1236.0,2421,35568.914338
1140.0,1585,35658.917305
900.0,1362,35741.046482
1380.0,2132,35867.015013
996.0,1376,35948.420651
948.0,1352,36040.947758
996.0,1631,36139.11571
1380.0,2029,36258.702391
1188.0,1614,36348.58589
1432.0,2258,36483.112151
1796.0,2235,36610.650954
1332.0,1702,36716.189337
1092.0,1285,36793.531987
660.0,1100,36853.558802
1380.0,2139,36982.039632
948.0,1262,37056.774002
1044.0,1464,37139.217935
1188.0,1526,37227.893752
4350.0,4211,37475.411255
2160.0,3225,37672.624887
1380.0,1892,37784.160875
948.0,1411,37859.474321
396.0,906,37917.938153
1848.0,2726,38074.140496
2160.0,2513,38218.117768
996.0,1377,38300.81366
1284.0,2287,38434.030343
1236.0,1965,38548.380469
1044.0,1420,38631.976274
1044.0,1595,38730.618614
660.0,1169,38798.364288
660.0,1067,38858.385425
1044.0,1411,38943.189466
1380.0,2224,39075.198238
1380.0,1699,39173.118298
1284.0,1645,39270.252113
2888.0,3418,39471.38958
3504.0,3008,39649.792528
2004.0,2628,39805.132242
1380.0,1761,39903.118303
2160.0,2253,40036.9688
948.0,1449,40118.441292
660.0,1274,40197.080962
2160.0,2589,40346.250237
1380.0,2189,40473.405372
1380.0,1817,40578.975289
1092.0,1810,40685.575566
1236.0,1619,40782.13979
900.0,1604,40878.128363
1332.0,2037,40990.2422
1380.0,1813,41100.279552
660.0,1065,41161.129782
1484.0,2049,41280.973596
1140.0,1768,41379.822717
948.0,1418,41474.106426
1848.0,2373,41616.174811
900.0,1371,41699.361528
1284.0,1889,41810.784954
1332.0,2158,41938.02433
2160.0,2699,42096.974437
1284.0,1806,42207.024914
660.0,1429,42291.569134
1380.0,1492,42380.353386
1536.0,2006,42493.232363
3364.0,3360,42694.365792
1188.0,1630,42786.536159
2160.0,2689,42943.845501
2776.0,2854,43115.044698
900.0,1416,43203.522132
2160.0,2838,43377.209914
1380.0,2061,43499.260048
2272.0,3419,43694.545742
660.0,1059,43758.545721
1380.0,1992,43878.880241
948.0,1659,43976.694571
1236.0,1942,44094.486104
4898.0,3785,44319.412733
1284.0,1787,44417.189557
3000.0,3619,44640.424654
2108.0,2233,44770.32736
2108.0,2409,44915.651204
1332.0,1558,45003.47527
2160.0,2804,45165.716893
1380.0,1783,45275.086322
3420.0,3285,45460.68319
4448.0,4216,45704.853867
1380.0,2193,45830.574571
2440.0,3207,46013.63961
2108.0,2645,46164.687095
2160.0,2853,46318.242453
1044.0,1556,46401.662345
1380.0,2022,46511.179146
1332.0,2031,46619.784707
4734.0,5039,46882.710446
3420.0,3734,47078.89115
2944.0,3504,47259.908249
1284.0,1946,47360.720913
1692.0,2414,47487.925451
1484.0,2040,47596.830477
852.0,1085,47657.036304
1744.0,2110,47764.39554
2160.0,2660,47910.523243
1380.0,1723,48001.141448
1536.0,2392,48130.84661
3000.0,3433,48308.735189
1640.0,2011,48418.082844
1380.0,1978,48520.914714
1140.0,1716,48632.980856
2272.0,2752,48808.560845
2552.0,2947,48996.304436
948.0,1455,49092.074023
2384.0,2873,49272.75293
1332.0,1862,49390.247433
1432.0,2163,49529.69963
1332.0,1606,49621.834486
1744.0,2079,49751.486163
2160.0,2258,49893.034136
2160.0,2870,50084.297935
1380.0,2046,50216.669223
3720.0,3712,50433.495633
1484.0,1962,50544.660849
3000.0,2893,50709.596351
1380.0,1660,50806.251679
1140.0,1411,50888.616639
1432.0,2185,51015.119352
4770.0,4006,51251.360982
900.0,1231,51318.36834
1380.0,1681,51415.596906
4448.0,4097,51655.367385
1380.0,1765,51760.630311
1332.0,1988,51873.91076
1140.0,1564,51969.883743
2160.0,2547,52112.421026
1236.0,1659,52208.521929
1380.0,2630,52365.950485
2552.0,3284,52550.136649
1380.0,1771,52653.971438
1380.0,1842,52758.031857
572.0,1027,52816.872818
1140.0,1880,52926.839836
2608.0,2918,53094.773625
2004.0,2494,53236.729651
1140.0,1691,53333.540591
948.0,1248,53408.153844
1380.0,1528,53496.893682
2944.0,3247,53684.086738
2664.0,3089,53862.308089
1188.0,1650,53959.410051
948.0,1262,54034.156242
2108.0,2286,54170.182392
660.0,1313,54245.343746
1380.0,2092,54364.918603
2004.0,2588,54514.522805
1536.0,2098,54641.036959
1188.0,1924,54753.89176
2160.0,2717,54912.653031
3196.0,3130,55092.298924
2160.0,2392,55234.513319
1284.0,1627,55324.61694
1900.0,2877,55495.248012
948.0,1290,55570.466913
1380.0,1782,55674.145252
1284.0,1997,55786.846709
528.0,990,55845.89572
900.0,1799,55950.911674
1332.0,1724,56050.124031
1188.0,1374,56131.018384
900.0,1179,56198.327355
1796.0,2089,56317.689851
3840.0,3661,56534.039604
4320.0,3576,56744.482616
1380.0,1960,56858.541639
3540.0,3746,57075.817611
1380.0,1816,57180.373359
1380.0,2519,57328.8691
660.0,1235,57403.799602
3600.0,3399,57600.195545
1236.0,1628,57697.376016
1380.0,1888,57803.100327
1332.0,1790,57908.244819
900.0,1394,57991.381945
804.0,1374,58073.302944
1484.0,2102,58194.15011
1380.0,1816,58298.252436
1952.0,2590,58448.131396
660.0,1133,58514.533429
1284.0,1772,58619.587309
1952.0,2263,58751.99285
1640.0,2086,58870.988123
1380.0,1710,58968.689121
1044.0,1322,59043.202195
2160.0,2629,59198.286486
2916.0,2893,59363.330891
1380.0,1567,59458.518783
3720.0,3672,59666.716743
1236.0,1538,59756.306703
1284.0,1523,59845.390722
1332.0,1778,59949.340171
1796.0,2472,60090.605367
5220.0,4091,60326.098541
1044.0,1537,60414.762655
3900.0,3861,60636.65117
1284.0,1484,60725.68663
2108.0,2622,60875.061178
2972.0,3172,61060.748648
1380.0,2479,61201.339919
2056.0,2825,61365.282593
1380.0,2071,61484.442188
2776.0,2804,61647.152113
3308.0,2873,61811.215702
1236.0,1756,61915.038836
4796.0,4339,62168.848615
3120.0,3278,62353.585191
1188.0,1580,62449.440259
1332.0,1806,62553.49821
1236.0,1734,62651.443089
1380.0,1827,62762.110914
1044.0,1409,62837.136328
1332.0,1679,62940.090963
1380.0,1680,63036.43414
2160.0,2690,63190.467785
3000.0,3578,63391.199779
2004.0,2478,63537.757558
1744.0,2609,63685.135931
3308.0,3031,63863.874509
1380.0,1925,63975.315217
1432.0,1630,64065.809393
1332.0,1571,64155.256337
1380.0,1652,64252.202108
1332.0,1689,64349.745951
1588.0,1993,64468.46072
2216.0,2957,64638.61338
1332.0,1692,64735.321725
1380.0,1847,64845.327444
2160.0,2341,64977.81725
1332.0,1714,65070.116535
2108.0,2584,65208.753939
2664.0,2926,65369.594483
1536.0,1914,65475.240397
948.0,1212,65539.162117
660.0,1194,65608.170086
1536.0,1825,65705.325196
1484.0,2120,65816.747827
1380.0,1853,65921.911998
948.0,1256,65985.405654
3420.0,3662,66185.267425
1380.0,1798,66283.400887
2108.0,2294,66406.776037
4080.0,3692,66605.012461
2944.0,3714,66809.025165
616.0,1092,66865.799014
1284.0,1625,66955.242804
1380.0,1704,67046.871136
1380.0,2013,67159.371552
2160.0,2315,67285.561875
1796.0,2289,67405.853227
3750.0,3707,67609.788412
1380.0,1741,67706.319957
1236.0,1927,67812.726224
1900.0,2480,67944.567017
1952.0,2750,68097.067207
2056.0,2569,68239.271866
5246.0,4993,68511.240407
1848.0,2280,68632.069541
1332.0,2092,68751.872212
3660.0,4041,68969.560059
1900.0,1931,69074.708398
1332.0,1771,69171.660671
1484.0,2259,69291.553097
4028.0,4195,69521.851351
2108.0,2268,69647.058103
2160.0,2368,69772.443586
1588.0,2062,69883.832863
1380.0,1749,69978.804384
1332.0,1943,70080.820165
948.0,1471,70156.077536
1744.0,2294,70280.674358
1188.0,1741,70376.689335
1900.0,2316,70500.243819
1952.0,2812,70653.644397
2664.0,3222,70827.823358
4732.0,4603,71075.242591
1380.0,2113,71188.058896
1380.0,1765,71284.621089
660.0,1049,71341.099114
1380.0,1830,71439.875983
2056.0,2502,71579.599624
1332.0,1878,71677.460428
2328.0,2797,71830.257873
1536.0,2661,71977.67406
1380.0,1706,72069.277163
756.0,1337,72144.708417
3000.0,3219,72318.090124
1744.0,2217,72436.202937
3000.0,3477,72624.1548
1952.0,2325,72747.014395
1284.0,1862,72848.780336
1380.0,2025,72949.097768
2056.0,2549,73082.81037
2160.0,2395,73208.510849
4156.0,4571,73447.970382
3750.0,3665,73645.372362
3420.0,2997,73798.587481
2160.0,2341,73924.958863
2496.0,2769,74068.71618
1188.0,1767,74164.062589
1092.0,1793,74257.442116
4170.0,4318,74487.49525
1092.0,1622,74570.186029
1640.0,2489,74707.049356
3120.0,3760,74902.011361
3360.0,2986,75054.032591
900.0,1158,75113.425055
1796.0,2352,75232.792266
2608.0,2894,75388.879056
3900.0,4020,75598.144711
1952.0,2547,75731.842592
1380.0,1797,75826.612898
1640.0,2062,75935.088135
1952.0,2628,76076.627212
948.0,1212,76138.348212
1952.0,2240,76252.163103
1692.0,2082,76365.944631
1796.0,2286,76478.943816
3028.0,3091,76645.810279
1692.0,1683,76734.3273
1380.0,1827,76826.641339
1848.0,2236,76946.116545
1188.0,1792,77042.96619
4542.0,4307,77279.308034
1380.0,1873,77374.490984
3900.0,4099,77589.633718
1380.0,2076,77696.500427
2440.0,2815,77847.380474
1332.0,1489,77928.625096
2720.0,3053,78092.629771
3560.0,2725,78236.42092
2160.0,2312,78354.985492
3900.0,3743,78548.365079
5504.0,4708,78794.827531
2160.0,2545,78927.679799
1380.0,1819,79021.317358
4020.0,3563,79208.857208
1140.0,1376,79276.991601
5224.0,4156,79496.606086
2004.0,2289,79617.786701
3690.0,3719,79813.500634
1536.0,2420,79933.894031
1432.0,1590,80021.571112
2160.0,2410,80148.579258
1140.0,1574,80230.518304
2944.0,3330,80405.59862
1484.0,1779,80498.608589
4284.0,3815,80694.228504
1284.0,1607,80780.218614
2664.0,3236,80949.575768
3000.0,3516,81131.9369
4590.0,3650,81326.68522
2160.0,2823,81473.831707
2160.0,2408,81600.376905
3780.0,3841,81799.012408
4542.0,4501,82035.234429
2496.0,2916,82186.290662
1140.0,1375,82261.548658
1380.0,1974,82365.016441
1380.0,1926,82465.928505
6138.0,4938,82729.06037
2160.0,2610,82866.140589
996.0,1192,82926.213022
1284.0,1540,83007.960023
2832.0,3090,83173.475943
3420.0,3605,83361.875928
3720.0,3673,83551.065202
1432.0,2255,83674.838278
2216.0,2832,83821.034393
1536.0,1933,83922.158183
804.0,1328,83989.56458
2944.0,3415,84170.153474
1332.0,1596,84252.292567
4740.0,4496,84489.115418
1952.0,2388,84615.967895
2720.0,2765,84758.608416
1380.0,1709,84851.381764
1332.0,1772,84941.437495
2636.0,2752,85090.90861
1140.0,1348,85157.767573
2720.0,3411,85338.061404
660.0,1131,85398.687836
1484.0,1950,85498.409059
2888.0,3046,85660.987902
1952.0,2711,85803.346471
2004.0,2596,85938.678962
900.0,1458,86012.807614
2160.0,2645,86153.868247
1900.0,2657,86295.520827
1044.0,1282,86363.33669
2108.0,2595,86495.536267
1588.0,2263,86610.286497
1380.0,1715,86704.300125
5650.0,4883,86959.860915
1484.0,2054,87066.081962
1380.0,1852,87159.616092
2916.0,3453,87338.957707
2160.0,2365,87464.81245
2056.0,2648,87601.232395
1188.0,1701,87688.878269
3000.0,3223,87857.298676
3252.0,2733,88004.228129
4734.0,3792,88199.258718
1848.0,2279,88319.529995
3000.0,2938,88474.801839
3084.0,3210,88644.02701
2272.0,2968,88800.073909
1092.0,1278,88866.446692
3420.0,3159,89035.807207
1640.0,2035,89138.676375
1380.0,1718,89231.139316
3140.0,3189,89399.252614
2720.0,3304,89569.476364
2496.0,2960,89724.74095
3780.0,3864,89934.986349
3600.0,3454,90119.97007
1484.0,1453,90195.25588
3720.0,3249,90364.972547
1332.0,1770,90459.844777
1796.0,2217,90575.582118
1380.0,1662,90663.387766
3028.0,3197,90831.031876
2056.0,2704,90969.668626
3540.0,3616,91160.185552
1952.0,2825,91308.127343
3840.0,3444,91490.632015
4384.0,4051,91706.002214
2552.0,3000,91858.996119
1284.0,1761,91951.997777
2108.0,2599,92084.436248
1380.0,1925,92183.340479
3000.0,3257,92350.558673
1380.0,1958,92455.163125
4990.0,4848,92701.392543
1188.0,1579,92787.031736
4512.0,4166,93002.500009
3140.0,2891,93156.346521
5150.0,4248,93377.342856
1744.0,1963,93478.777573
1236.0,1608,93565.326442
4348.0,4292,93787.648943
2160.0,2239,93905.889111
1796.0,2574,94042.300156
2108.0,2341,94168.468423
4320.0,4048,94379.401788
1640.0,2105,94493.121293
3000.0,3267,94660.24316
1236.0,1780,94754.936951
948.0,1196,94815.854143
2160.0,2500,94949.636465
948.0,1504,95022.663138
3028.0,2916,95177.651472
1692.0,2064,95284.911292
3240.0,3562,95469.65533
1484.0,1701,95555.619085
2160.0,2458,95682.142968
1796.0,2078,95790.063653
2804.0,2538,95924.782292
1380.0,1680,96010.803904
3900.0,3712,96205.818892
5152.0,4255,96424.493497
948.0,1113,96483.041442
3000.0,3590,96668.744076
1484.0,1810,96761.735353
1952.0,2398,96888.836617
1332.0,1601,96970.681817
2160.0,2924,97121.886868
1380.0,1610,97207.311733
3240.0,3780,97399.161394
4320.0,3742,97592.630883
2160.0,2171,97705.31502
1900.0,2358,97825.07177
948.0,1276,97891.940858
1796.0,2242,98014.881025
1380.0,1659,98102.481802
4320.0,4015,98310.835555
900.0,1301,98375.85532
3900.0,3942,98582.830747
2160.0,2458,98711.252121
1484.0,1776,98805.539397
1900.0,2675,98945.979162
1952.0,2208,99059.045187
3990.0,3811,99260.844665
1796.0,2139,99369.466382
3000.0,3042,99531.742238
3120.0,3191,99696.653514
3240.0,3263,99863.528595
3120.0,3457,100043.544295
5200.0,4591,100281.980533
1640.0,1942,100381.895365
1484.0,1864,100481.864009
4320.0,3945,100683.779464
2692.0,2676,100826.147918
1484.0,2174,100940.424312
2160.0,2478,101073.379943
660.0,1133,101133.199364
3000.0,3669,101332.285783
3964.0,4250,101580.182703
3720.0,3749,101789.830823
1952.0,2597,101934.495356
1332.0,1796,102032.764661
1380.0,1802,102129.81394
1380.0,1678,102220.840638
3420.0,3354,102405.965401
2580.0,2797,102555.630178
1236.0,1552,102635.787189
3252.0,3186,102800.677394
5248.0,4402,103038.980235
4028.0,4081,103248.732461
5284.0,3950,103459.835745
1900.0,2210,103573.2509
2552.0,2808,103718.255028
660.0,1021,103771.496753
4092.0,3988,103980.861158
5282.0,4483,104215.003434
3300.0,3529,104397.674024
1692.0,1951,104501.477894
4478.0,4176,104714.809968
2108.0,2513,104846.064486
1744.0,1970,104945.639154
1380.0,1707,105037.103853
1900.0,2187,105153.72387
3000.0,2881,105300.50044
1332.0,1660,105387.122113
5638.0,4371,105611.800061
2216.0,2734,105759.205897
4530.0,4133,105976.578333
5154.0,4215,106188.220261
3900.0,4060,106394.106595
4800.0,3618,106573.71553
2056.0,2105,106684.349534
4540.0,3890,106885.352542
2888.0,3137,107046.362008
3900.0,3970,107252.365097
3364.0,3000,107410.51055
1692.0,2084,107517.010116
2328.0,2878,107661.777836
1536.0,2365,107791.189354
900.0,1232,107850.737299
2056.0,2332,107976.934227
1952.0,2384,108096.176686
3660.0,3732,108292.552552
1332.0,1624,108380.94788
2160.0,2144,108495.494104
3120.0,3459,108673.611098
2972.0,2856,108829.391662
4414.0,3831,109048.813612
5718.0,4481,109294.845536
4284.0,4396,109537.194866
4092.0,4083,109760.523907
1092.0,1469,109841.553785
1236.0,1661,109936.148847
3140.0,2619,110078.652459
4992.0,3911,110291.952958
3600.0,3549,110484.571385
4384.0,3959,110698.541395
1092.0,1246,110766.566578
6210.0,4794,111027.002046
3480.0,3311,111205.265715
5218.0,4512,111447.658653
7412.0,4818,111733.632267
4896.0,4087,111973.52021
4770.0,3953,112207.285542
3900.0,3939,112423.558327
2720.0,3122,112598.177835
2160.0,2598,112738.660012
2160.0,2550,112880.444838
7408.0,4743,113142.912471
4028.0,3948,113359.594307
4448.0,4418,113597.160101
3300.0,3631,113796.477849
5540.0,4851,114075.258026
1380.0,1805,114176.652256
4796.0,4684,114437.456589
3000.0,2820,114597.221928
3000.0,3266,114772.740169
3360.0,3535,114971.788145
4868.0,4003,115190.105131
660.0,1003,115247.25594
4540.0,4230,115486.110433
3690.0,2832,115643.638502
4080.0,3239,115819.444898
6028.0,4842,116100.077154
1432.0,1886,116206.482328
2496.0,2998,116376.393058
4110.0,3787,116580.323081
2056.0,2265,116704.787939
3420.0,3660,116907.01164
4380.0,3179,117073.716913
1092.0,1362,117149.751711
3720.0,3574,117344.112786
4670.0,4223,117574.233896
1900.0,2348,117700.147357
1332.0,1509,117782.740511
2160.0,2515,117914.897683
5340.0,4376,118166.787588
3000.0,2853,118336.81279
1380.0,1844,118435.263385
6198.0,4760,118718.784678
3364.0,3395,118905.739733
4476.0,4307,119136.699406
3360.0,3435,119324.732994
4800.0,3686,119526.645827
5282.0,4397,119768.477799
3504.0,2707,119916.246707
900.0,1200,119980.247813
660.0,1030,120038.782629
3300.0,3623,120240.610146
2108.0,2181,120360.007803
5218.0,4704,120622.714683
3000.0,3151,120794.728882
2056.0,2154,120915.692779
2832.0,3033,121078.551311
3840.0,3011,121256.181
2160.0,2497,121390.408142
2440.0,2898,121570.318462
2160.0,2382,121694.855459
948.0,1198,121758.832867
2004.0,2270,121885.480922
3900.0,4072,122109.323613
3720.0,3415,122297.593002
4412.0,4134,122528.576273
2160.0,2471,122660.569761
2056.0,2323,122788.371501
1044.0,1386,122865.500742
4898.0,3856,123077.384801
3360.0,3721,123280.143394
6900.0,5425,123575.805862
852.0,1188,123640.211301
1380.0,1887,123745.380328
