# {"t_start": 1601364204.6002448, "env_id": "BeamRiderNoFrameskip-v4"} 
r,l,t
1744.0,2252,22816.344651
1380.0,2090,22924.782465
1044.0,1649,23011.499217
616.0,1239,23072.578551
616.0,1181,23138.408465
852.0,1414,23224.991353
616.0,1156,23297.784554
948.0,1519,23394.720769
996.0,1332,23481.840526
1380.0,1742,23587.110531
1092.0,2333,23736.492564
708.0,1336,23826.451762
1332.0,1614,23925.760347
1092.0,1782,24041.049343
660.0,1065,24108.638904
1380.0,1999,24241.649912
572.0,1212,24317.218043
1284.0,2408,24473.087592
996.0,1496,24570.777614
1380.0,2054,24702.488754
660.0,1532,24802.90293
1380.0,2281,24939.959482
1188.0,1702,25043.258834
1332.0,2164,25172.535902
1284.0,2172,25304.751704
900.0,1248,25381.353855
1692.0,2656,25538.089026
1332.0,1669,25631.500983
1900.0,2659,25783.787465
660.0,1278,25857.177279
852.0,1333,25938.11335
1140.0,2249,26062.1024
1236.0,2020,26182.187238
1380.0,2004,26291.869298
852.0,1409,26371.893117
1188.0,1713,26474.025269
1380.0,2408,26607.137737
1044.0,1549,26703.950885
1044.0,2154,26825.556135
1380.0,2062,26941.601077
996.0,1373,27023.131763
948.0,1679,27117.821707
948.0,1778,27219.704902
1092.0,1948,27330.181245
804.0,1636,27425.157868
1236.0,1900,27534.605422
2160.0,2568,27682.49842
1380.0,2444,27825.1568
660.0,1278,27892.904345
1380.0,2198,28023.563976
948.0,1683,28119.029031
948.0,1768,28215.701217
1044.0,1587,28311.462397
1692.0,2486,28452.716104
660.0,1204,28519.832398
2160.0,2355,28660.070885
900.0,1222,28729.204316
2160.0,2681,28889.789023
1332.0,1648,28988.612151
2160.0,3089,29170.846325
2056.0,2894,29352.825785
1188.0,1775,29453.308252
660.0,1088,29522.634663
1640.0,2502,29669.802704
1332.0,1741,29774.20131
1332.0,2431,29916.744423
1236.0,1924,30028.751
660.0,1219,30095.41901
2108.0,2296,30232.532704
660.0,1539,30321.427938
1848.0,2723,30477.148806
1284.0,1875,30589.080831
2108.0,2957,30762.873763
1952.0,2442,30902.075511
1236.0,1775,31006.636042
1380.0,2084,31123.883127
1380.0,2206,31252.436842
1380.0,2201,31377.924433
660.0,1059,31436.605008
1236.0,1579,31531.381794
1484.0,2099,31654.403356
1236.0,1437,31742.295971
1744.0,2386,31886.928015
1380.0,1917,32002.309074
1380.0,2035,32120.604577
1236.0,2158,32243.810268
616.0,974,32303.821675
572.0,1124,32370.222395
1380.0,2202,32498.660951
804.0,1435,32581.930327
1536.0,1877,32688.070854
1380.0,1915,32801.854819
852.0,1763,32906.732543
2056.0,2579,33055.606674
1044.0,1312,33130.945919
804.0,1087,33198.875054
660.0,1177,33265.812575
1640.0,2293,33399.431474
1332.0,1676,33495.869747
1484.0,2106,33617.324155
948.0,1444,33699.390343
1380.0,1936,33812.494643
1380.0,1551,33908.291824
660.0,1213,33976.428015
2160.0,3072,34157.719761
1236.0,1901,34269.137137
1484.0,2278,34397.62424
1284.0,1554,34488.717736
1284.0,2137,34614.945474
2056.0,2197,34744.797891
1332.0,2019,34867.399667
1236.0,1586,34956.826987
616.0,1372,35039.624864
996.0,1365,35121.402462
1284.0,1752,35220.180746
3360.0,3907,35454.70932
1796.0,2269,35584.565998
1380.0,2143,35711.300282
2888.0,3486,35919.192885
2496.0,3673,36153.673136
1952.0,2402,36289.078264
1236.0,1746,36392.848524
2108.0,2787,36557.633277
2056.0,2910,36725.079133
900.0,1527,36816.975261
1848.0,2459,36960.457297
1588.0,2382,37101.605412
1380.0,1871,37212.679597
1236.0,1850,37317.501802
1952.0,2248,37446.486655
3360.0,3534,37665.307641
1900.0,2146,37791.822196
1952.0,2496,37933.319283
996.0,1460,38015.72543
2384.0,3310,38210.596543
1140.0,1709,38315.148176
1432.0,2205,38441.424998
1952.0,2210,38571.110559
2160.0,3019,38747.02953
2056.0,3137,38934.06664
1536.0,2295,39074.746441
1284.0,1666,39172.382742
1952.0,2141,39293.074802
1332.0,1952,39411.027967
948.0,1426,39494.026217
1092.0,1530,39583.865653
2552.0,3065,39761.875505
2944.0,3437,39962.432708
1380.0,1939,40074.657335
396.0,900,40126.17959
756.0,1205,40203.846715
996.0,1500,40286.515662
3280.0,3237,40473.736638
1744.0,2357,40616.289517
2160.0,2905,40782.724435
1380.0,2217,40914.964298
1380.0,2166,41040.554923
2004.0,2444,41183.471945
1044.0,1453,41266.544948
1848.0,2801,41443.895454
1744.0,2598,41593.701805
996.0,1344,41670.651773
3084.0,3247,41870.323271
996.0,1824,41974.746999
1332.0,2125,42097.481444
948.0,1170,42165.025933
1744.0,2318,42312.973
2328.0,3097,42492.244619
1744.0,2190,42619.922946
2832.0,2842,42786.040085
852.0,1646,42882.853714
1536.0,1932,42995.647218
1092.0,1551,43091.566753
2496.0,2791,43256.157615
1848.0,2488,43407.762696
4384.0,3853,43634.980284
1380.0,2256,43766.161458
2664.0,3231,43961.572532
2160.0,2467,44109.611843
852.0,1272,44185.689203
2636.0,2458,44327.39013
1952.0,2658,44483.342381
1380.0,1788,44584.478828
2160.0,2333,44730.838203
1332.0,1652,44823.223472
1236.0,1727,44930.613106
2888.0,2713,45085.083201
1380.0,1928,45198.839915
4320.0,4294,45452.540682
1332.0,1816,45555.992628
1900.0,2404,45690.351904
1380.0,1882,45800.544903
2608.0,2816,45962.048828
1092.0,1590,46049.692646
2160.0,2107,46172.076329
3420.0,3308,46346.393664
1092.0,1636,46436.083713
1380.0,1919,46539.319877
1692.0,2715,46682.252837
1380.0,2020,46789.048493
1380.0,2045,46896.814037
2832.0,3127,47058.68689
1284.0,1536,47139.801666
1236.0,2211,47253.582964
3660.0,3601,47441.389118
1536.0,2008,47549.415664
1188.0,1551,47631.010466
3000.0,3365,47805.734782
2108.0,2386,47938.160109
2056.0,2276,48063.042712
2160.0,2447,48191.288947
1284.0,1529,48274.871191
2160.0,2752,48418.140718
996.0,1284,48486.503757
708.0,1033,48543.868281
1380.0,1795,48658.017277
1332.0,1800,48774.449223
660.0,1174,48850.029898
3000.0,3062,49045.144983
3660.0,4562,49339.706655
1380.0,1635,49439.045341
3900.0,4151,49692.957519
660.0,1127,49760.596831
3000.0,3434,49984.141099
1692.0,1953,50109.092802
2328.0,2952,50294.860916
1332.0,2151,50419.335307
660.0,1419,50500.479403
1952.0,2634,50657.199198
1332.0,1766,50754.13724
2552.0,2759,50917.243064
1900.0,2018,51036.099894
4512.0,4285,51281.14282
2552.0,3033,51459.920874
1744.0,2471,51602.013488
1952.0,2341,51738.279638
2160.0,2781,51903.448931
1380.0,1842,52008.407418
1140.0,1467,52090.697931
3990.0,3071,52269.179488
1380.0,1755,52374.026053
660.0,1329,52447.450431
1900.0,2117,52571.855553
1284.0,1881,52676.761055
2160.0,2515,52823.878063
3240.0,3507,53022.438572
2552.0,2773,53184.280164
2160.0,2684,53340.37381
3420.0,3364,53534.574813
1900.0,1961,53646.232473
3300.0,3791,53869.502342
660.0,1176,53936.819328
3900.0,3716,54155.775451
1332.0,2038,54275.692458
1380.0,1597,54365.175233
1432.0,2113,54491.244872
1380.0,1989,54604.352131
1140.0,1714,54708.502758
1484.0,1973,54822.534663
852.0,1264,54898.001065
2496.0,2902,55062.992423
2160.0,2361,55204.071851
996.0,1219,55271.882909
1380.0,1594,55368.318135
572.0,971,55421.533257
2160.0,2551,55570.68935
1588.0,2262,55704.170688
3060.0,3368,55898.335608
1380.0,1947,56011.513254
1380.0,2065,56131.151719
1380.0,2478,56273.600734
1484.0,1799,56377.687577
1588.0,2099,56504.233413
3420.0,2486,56646.269714
1796.0,2950,56821.043881
996.0,1396,56903.766098
2160.0,2910,57068.805352
1380.0,1728,57172.492997
2160.0,2467,57313.653391
2160.0,2325,57449.792542
2888.0,3511,57659.227878
3600.0,3740,57877.799236
2216.0,2495,58021.419219
996.0,1484,58111.190569
1692.0,2336,58246.130364
4956.0,4684,58514.813414
3900.0,3805,58737.911831
4542.0,4745,59013.120282
1848.0,2700,59168.884505
948.0,1397,59250.76865
660.0,1215,59318.678072
2160.0,2418,59459.322805
1848.0,2422,59599.35136
4412.0,4735,59875.024514
2160.0,2418,60016.556769
3300.0,4009,60245.365694
1848.0,2228,60370.951572
1380.0,1980,60487.796018
4348.0,4251,60733.71618
1332.0,1845,60838.344935
1848.0,2136,60964.230105
2056.0,2633,61113.354366
3000.0,3315,61306.061077
4020.0,3584,61514.282663
1236.0,1594,61609.812128
3000.0,2882,61773.08812
5510.0,4408,62027.307675
900.0,1524,62117.35626
1140.0,1323,62198.476871
4384.0,3985,62426.74632
4028.0,4081,62659.562982
2916.0,2962,62830.005798
1900.0,2255,62963.346504
1692.0,2259,63095.885064
1188.0,1698,63191.028836
2160.0,2758,63346.271605
1332.0,2060,63464.914928
3720.0,3334,63656.00998
2160.0,2287,63789.832575
1284.0,1631,63886.651283
1692.0,2182,64012.797058
1284.0,1760,64110.579677
1380.0,1750,64214.570594
2160.0,2305,64349.310361
1380.0,1765,64453.109864
1952.0,2009,64565.239949
1952.0,2311,64698.814441
2720.0,3162,64882.393698
1432.0,1812,64985.645901
3000.0,3046,65153.57817
2832.0,3641,65348.923869
1380.0,1642,65440.425822
1380.0,1921,65545.90938
3028.0,3232,65719.374729
996.0,1677,65809.598598
1044.0,1387,65887.78444
3840.0,3247,66061.422336
948.0,1350,66137.009744
1380.0,1936,66241.553087
996.0,1429,66317.338794
2004.0,2450,66447.953775
1284.0,1784,66544.292242
1236.0,1772,66641.015052
2160.0,2697,66788.618578
2384.0,2981,66948.709611
1380.0,1590,67033.13167
1640.0,2298,67160.115857
2832.0,2881,67320.065868
1188.0,1470,67398.196079
1484.0,1976,67504.339437
1284.0,1296,67574.831028
948.0,1481,67658.042415
1848.0,2551,67798.656754
1380.0,1927,67903.659695
4670.0,4207,68132.387011
1332.0,1757,68226.290586
4540.0,4269,68462.205964
2972.0,3102,68631.542591
2160.0,2517,68766.85778
1092.0,1356,68843.823966
3900.0,3707,69046.777149
3448.0,2944,69207.324864
1380.0,1841,69305.352599
2776.0,2981,69467.148315
2160.0,2450,69598.849006
1140.0,1533,69682.620781
1380.0,1629,69772.145066
3000.0,3541,69959.252806
4414.0,3675,70155.868049
1380.0,1638,70244.90995
3120.0,3881,70452.069402
3660.0,3319,70633.274674
1140.0,1723,70724.493881
2272.0,3013,70891.124587
2160.0,2384,71014.404395
1188.0,1712,71110.185745
4020.0,3436,71297.938742
4140.0,3578,71488.194043
4704.0,4506,71739.700853
1092.0,1535,71816.748626
2160.0,2457,71957.039343
4500.0,3869,72166.196012
3000.0,3495,72353.246528
3240.0,3466,72541.064433
3000.0,3568,72732.949562
2720.0,3265,72903.331221
5336.0,4981,73161.819507
4540.0,4654,73406.460962
1380.0,2174,73523.339848
3240.0,3363,73705.031782
4170.0,3932,73905.663353
1744.0,1994,74013.860251
4704.0,4381,74244.10146
1380.0,2208,74359.059316
4110.0,3967,74570.117591
2496.0,3335,74748.475662
1380.0,1844,74842.689972
3540.0,3850,75041.433792
2888.0,3225,75211.636443
3000.0,3178,75375.483155
3420.0,3551,75564.503054
1380.0,2079,75671.802566
4512.0,4104,75886.867834
4230.0,3235,76057.129201
1332.0,1420,76131.955109
4898.0,4010,76345.718771
948.0,1222,76406.388026
1380.0,2170,76518.16672
2160.0,2425,76646.287228
4668.0,4308,76870.133094
1380.0,1807,76972.856609
1332.0,1750,77063.646243
5612.0,4596,77313.382543
3196.0,3484,77495.704873
1332.0,1741,77588.975674
1380.0,1560,77669.5757
4896.0,4047,77880.861796
2384.0,2743,78030.039596
1380.0,1746,78121.006935
2056.0,2645,78262.594529
2108.0,2534,78394.888543
4508.0,4134,78607.532824
4350.0,3920,78808.704545
6966.0,5740,79109.650747
2552.0,2952,79264.137544
2056.0,2783,79409.806349
1848.0,2332,79530.599318
4768.0,4371,79759.232954
5336.0,4903,80015.658403
2160.0,2878,80168.978399
2776.0,2891,80319.477304
1380.0,1628,80406.049547
1380.0,1957,80506.052308
2160.0,2533,80639.070222
3540.0,4035,80848.595878
2552.0,3053,81010.032279
1692.0,2275,81131.474267
852.0,1131,81191.638019
660.0,1278,81258.988926
1380.0,1999,81360.423915
3140.0,2626,81499.992713
6696.0,5162,81765.829322
4350.0,3650,81955.083858
1188.0,1787,82049.600583
1640.0,1956,82153.01582
3000.0,3414,82337.561969
4650.0,3893,82539.846024
3964.0,4126,82762.835581
3308.0,2565,82898.829874
4350.0,3791,83093.909009
3084.0,2834,83240.711105
4704.0,4133,83456.600048
1900.0,2743,83606.148468
2160.0,2595,83741.433762
3900.0,4217,83961.894799
1332.0,1769,84055.650861
1848.0,2330,84176.803986
2888.0,2888,84326.059765
996.0,1540,84408.322905
2636.0,2698,84549.586742
4898.0,4307,84777.737689
1236.0,1906,84878.441365
1284.0,1747,84967.898837
3448.0,3176,85137.232656
3900.0,3861,85338.324914
2832.0,3036,85498.320683
4576.0,3896,85702.796192
1744.0,2336,85824.8485
2108.0,2391,85952.036964
2108.0,2382,86074.079325
1900.0,2285,86195.379671
1236.0,1758,86289.062142
2160.0,2607,86423.329741
3900.0,3549,86609.789997
1744.0,2488,86739.182189
1332.0,1474,86817.627132
3300.0,3629,87006.520825
3780.0,3521,87187.188977
1796.0,2415,87312.925239
660.0,1084,87371.741131
4768.0,3695,87561.154136
4020.0,3891,87769.190317
4220.0,4311,87991.18051
1284.0,2005,88097.672931
3900.0,3429,88278.663218
1092.0,1402,88352.830942
3420.0,3120,88515.20243
660.0,1001,88568.585827
1588.0,1700,88657.4574
2440.0,2960,88813.210942
3364.0,3070,88975.231642
3964.0,4103,89191.789209
756.0,1006,89244.387843
1640.0,2026,89346.404319
1484.0,2179,89462.289317
2056.0,2828,89609.268451
3900.0,3351,89792.160207
1140.0,1543,89874.076888
1796.0,2231,89989.772223
3180.0,3529,90175.785168
5476.0,4354,90406.08717
3120.0,3258,90581.914274
1744.0,2440,90710.139693
4110.0,3511,90891.04127
1692.0,2052,90997.472366
5336.0,4560,91240.522237
2944.0,3270,91409.394368
2888.0,2861,91559.877817
4862.0,4052,91772.372437
1284.0,1885,91871.855223
1380.0,1956,91972.164181
1380.0,1606,92051.954305
1188.0,1512,92130.809355
1900.0,2069,92237.471996
2160.0,2642,92376.776633
3364.0,2850,92521.993391
3196.0,3258,92688.485763
1900.0,2621,92828.664225
3420.0,3208,92995.607517
2776.0,3345,93170.030406
4996.0,4280,93391.178873
3600.0,3633,93585.492726
1380.0,1896,93679.852247
2720.0,2487,93815.442816
4350.0,3726,94014.881813
3000.0,3227,94182.597555
660.0,1175,94244.538307
1380.0,1513,94325.695977
1380.0,1996,94426.111548
3000.0,3321,94601.056457
4156.0,3999,94809.285664
3140.0,2923,94963.441628
1380.0,1678,95049.481215
2328.0,2521,95184.289512
3480.0,3672,95371.149926
660.0,1303,95442.651197
3000.0,3316,95610.466405
2664.0,3148,95775.702457
1332.0,1738,95865.538215
1380.0,1668,95951.161726
3196.0,2879,96104.206664
2004.0,2310,96225.98896
2004.0,2088,96331.929016
4740.0,4037,96542.362078
1380.0,2057,96648.960351
2160.0,2192,96761.336984
4800.0,3778,96957.272733
2972.0,3239,97122.38279
3308.0,3365,97298.764484
1380.0,1871,97392.760849
2160.0,2480,97519.936273
4320.0,3905,97724.895825
1692.0,2115,97831.812165
4414.0,3968,98042.471694
3360.0,3716,98237.705336
1744.0,1942,98337.306212
2832.0,3050,98495.335239
1900.0,2191,98610.043067
1848.0,2197,98725.579581
1188.0,1438,98799.739985
660.0,1250,98866.138116
1380.0,1988,98972.980783
5054.0,4185,99186.409193
2056.0,2301,99309.414121
4350.0,3915,99518.067635
1536.0,2042,99624.414129
4110.0,3783,99815.882669
2720.0,3162,99983.240496
3900.0,4255,100201.448808
1796.0,2480,100328.651989
3540.0,3634,100521.977919
4092.0,4158,100738.027386
2004.0,2162,100852.854793
1744.0,2253,100967.261645
1952.0,2298,101093.163495
3720.0,3967,101302.171966
1380.0,1586,101397.851906
2608.0,3035,101573.730744
2160.0,2718,101722.332485
708.0,983,101782.791958
852.0,1181,101847.35937
1380.0,1808,101948.646508
2608.0,2968,102108.717063
5864.0,4356,102345.878816
3720.0,3936,102562.005144
1744.0,2447,102688.820565
3028.0,2706,102827.54568
1236.0,1598,102907.224676
4320.0,3545,103100.518954
660.0,1340,103172.570782
1952.0,2204,103287.457424
3540.0,3276,103460.056211
4960.0,4662,103704.588938
3360.0,3681,103893.343318
4350.0,3348,104067.484818
3780.0,3375,104248.536951
1380.0,1953,104346.109836
1380.0,1689,104433.198213
2160.0,2650,104575.510604
2004.0,2182,104687.999204
2664.0,2800,104826.825132
4476.0,4227,105044.780357
2832.0,2683,105187.775854
1796.0,2031,105294.08131
1536.0,2151,105407.513403
2272.0,2917,105558.010962
2160.0,2760,105703.501154
5026.0,3998,105911.214625
1432.0,1944,106009.668934
5056.0,4087,106220.7184
1796.0,2221,106335.86923
2160.0,2670,106464.53486
2552.0,3294,106632.640549
1900.0,2011,106737.587473
3900.0,3742,106930.534136
1380.0,1737,107019.152022
1796.0,2405,107144.300582
2972.0,2804,107292.00362
2776.0,3207,107457.457749
4092.0,4167,107668.790345
3660.0,3360,107849.83623
2636.0,2899,107997.547297
5024.0,4392,108221.379941
4140.0,3680,108422.312428
4798.0,4245,108646.34535
996.0,1510,108728.136566
2056.0,2296,108849.544935
1536.0,2479,108988.368484
1536.0,2157,109115.059004
3964.0,4194,109343.405332
5538.0,4486,109592.184885
1484.0,1628,109676.691396
2664.0,3092,109848.914167
3540.0,3600,110051.361827
4926.0,3827,110258.233621
1284.0,1526,110340.554121
4350.0,3981,110554.553715
1380.0,1713,110645.437121
1236.0,1602,110739.23175
1380.0,2025,110848.22943
2552.0,3168,111020.141725
900.0,1168,111083.231553
1284.0,1558,111170.264627
1284.0,1697,111259.759834
3540.0,3654,111454.626721
3420.0,3184,111641.638187
3000.0,2980,111819.380866
1332.0,1524,111903.958694
4606.0,4020,112145.553861
4028.0,4013,112374.181066
4862.0,4303,112606.007277
4092.0,4141,112834.171203
3780.0,3384,113020.504846
3240.0,3206,113197.948749
1900.0,2289,113323.977212
3420.0,3127,113491.26313
2056.0,2374,113624.474086
3420.0,3248,113803.329749
4384.0,4120,114031.069185
5446.0,4156,114268.258255
1640.0,2155,114388.297863
4832.0,4274,114626.036488
2004.0,2168,114744.162997
3900.0,3953,114963.846522
5118.0,4203,115197.492865
1692.0,1924,115304.418989
1952.0,2441,115443.857813
3308.0,3300,115629.159882
3448.0,2913,115784.320854
1380.0,1819,115891.840237
3196.0,3022,116061.921569
2004.0,2597,116213.195085
4834.0,4066,116439.794914
996.0,1132,116501.837878
3900.0,3715,116704.57995
3240.0,3573,116900.208062
3420.0,3618,117095.107858
4140.0,3294,117268.976599
3900.0,3796,117477.781147
2552.0,2735,117623.831474
3028.0,2940,117783.544238
4320.0,3907,118000.865425
5668.0,4028,118241.576028
3000.0,2984,118400.603689
5574.0,4466,118668.009292
1484.0,1788,118767.732929
1484.0,1888,118871.483681
1484.0,1501,118948.819937
4512.0,3660,119150.44459
2440.0,2471,119282.863365
6530.0,4846,119548.730885
4768.0,4204,119782.161505
2664.0,3153,119951.89954
1848.0,2154,120073.966887
7744.0,6550,120431.106963
4080.0,3437,120629.910153
2608.0,3023,120794.620418
6152.0,4098,121023.074134
3028.0,2694,121171.656158
948.0,1333,121249.637865
5412.0,4256,121493.99957
7250.0,5236,121786.330224
1744.0,2707,121934.814407
2216.0,2659,122081.90644
2160.0,2845,122235.457797
2004.0,2167,122354.235518
3000.0,3119,122529.051325
2720.0,3018,122695.747769
6640.0,4370,122935.269526
2832.0,2657,123078.003166
6414.0,4086,123304.648406
2160.0,2466,123436.932676
5662.0,4086,123661.197556
4834.0,3858,123873.844857
2496.0,2662,124020.300547
2916.0,2852,124175.856638
3300.0,3312,124358.661398
5182.0,4142,124583.779514
4860.0,4167,124829.174547
1432.0,2207,124950.090158
4350.0,3520,125141.431107
1952.0,2368,125280.703124
4284.0,3950,125500.133527
1236.0,1476,125588.244275
3000.0,2889,125753.110589
2160.0,2322,125880.818246
3900.0,3752,126095.878163
4380.0,4225,126331.011112
5154.0,4058,126570.851515
4768.0,4149,126803.87514
1380.0,2039,126917.119108
5744.0,4456,127164.493924
4350.0,3799,127375.355815
3000.0,3289,127560.789116
3420.0,3246,127736.053675
4540.0,4310,127983.581011
3308.0,2939,128156.214145
3420.0,3300,128337.96216
2004.0,2056,128454.132394
1380.0,1843,128562.053939
3840.0,3340,128748.961489
2496.0,2946,128916.751112
4476.0,3647,129116.95287
6402.0,4767,129393.724182
3420.0,3547,129600.172866
6618.0,5501,129905.902919
4476.0,4460,130151.395084
4284.0,3959,130369.538356
1380.0,1735,130467.70122
5700.0,4214,130721.372569
4932.0,4054,130948.144258
