# {"t_start": 1601364204.6841083, "env_id": "BeamRiderNoFrameskip-v4"} 
r,l,t
1236.0,2153,18086.242433
1044.0,1563,18166.43532
1332.0,1862,18267.772839
900.0,1421,18342.970341
528.0,1140,18399.052772
1044.0,1545,18480.318057
1380.0,1865,18581.932033
1188.0,2082,18690.093574
2552.0,3201,18859.058755
660.0,1269,18926.804461
1140.0,1733,19015.346677
660.0,1433,19095.53682
1640.0,2370,19220.055165
660.0,1316,19289.015514
660.0,1310,19357.420054
660.0,1718,19461.848905
1796.0,2610,19599.760987
2496.0,3740,19800.496162
1140.0,1846,19903.533613
484.0,1290,19971.739099
660.0,1275,20040.911468
660.0,1249,20103.749682
528.0,1199,20170.294562
1140.0,2282,20287.725603
660.0,1742,20394.089067
852.0,1625,20476.163992
1092.0,2176,20589.185373
528.0,1238,20657.052936
1380.0,1950,20757.147255
1140.0,1857,20856.525306
1284.0,2029,20964.532044
900.0,1953,21072.171411
1092.0,1927,21173.403462
660.0,1325,21240.456375
900.0,1715,21327.907405
1332.0,2181,21440.214873
900.0,1553,21535.747087
996.0,1280,21608.379529
948.0,1687,21694.168891
756.0,1706,21786.782484
1900.0,2876,21941.220338
1092.0,1738,22033.028468
1380.0,2101,22140.259356
1848.0,2947,22294.6461
948.0,1458,22367.728144
1332.0,2339,22490.837943
660.0,1204,22568.686116
1140.0,2118,22685.637162
1380.0,1852,22783.434437
948.0,1369,22850.429696
996.0,1384,22924.893502
1092.0,1741,23018.172117
1432.0,2303,23138.362211
660.0,1244,23216.605176
1092.0,1594,23322.666826
1380.0,2168,23451.065631
900.0,2097,23586.443278
708.0,1230,23663.002255
1044.0,1636,23768.357962
948.0,1789,23884.90438
2004.0,3016,24076.007643
708.0,1333,24164.389268
708.0,1610,24266.288594
900.0,1536,24365.690356
1484.0,2503,24529.424224
660.0,1278,24612.149915
996.0,1560,24711.336941
660.0,1092,24779.038227
900.0,1562,24880.243207
948.0,1865,24990.514175
1484.0,2660,25156.075634
1536.0,2051,25280.361105
1484.0,2392,25421.650325
1796.0,2407,25559.964242
1484.0,2392,25698.218626
2160.0,2856,25863.674376
1188.0,1901,25974.700708
804.0,1226,26040.19002
996.0,1598,26136.112562
1952.0,3016,26305.809177
1588.0,2298,26437.697083
1952.0,2956,26606.425391
1588.0,2521,26758.575711
1380.0,1788,26854.541747
660.0,1213,26926.597511
1380.0,1993,27038.347093
948.0,1674,27133.038034
1332.0,1960,27248.449622
2108.0,2788,27403.881768
1236.0,1587,27498.299601
1284.0,1609,27587.239831
1092.0,1537,27675.642225
1848.0,2549,27825.672752
2160.0,2792,27987.415419
660.0,1590,28075.854063
1380.0,1917,28186.189575
1900.0,2460,28326.405437
1236.0,2030,28445.061294
660.0,1388,28526.245559
1380.0,1934,28637.076361
1140.0,1627,28729.402094
1188.0,2065,28858.748399
1236.0,2532,29003.838352
852.0,1221,29079.744979
2384.0,3342,29282.107932
1380.0,2057,29407.168301
1332.0,1801,29514.678727
900.0,1394,29597.990827
1236.0,1657,29698.272294
1044.0,1434,29781.594269
1952.0,3513,29985.309138
2108.0,2417,30125.897711
660.0,1354,30201.35393
660.0,1206,30276.240245
1900.0,2794,30432.74793
948.0,1458,30521.319977
900.0,1525,30611.497091
948.0,1392,30687.457164
1848.0,3199,30873.211519
852.0,1305,30952.591244
996.0,1598,31042.922203
1284.0,1995,31154.130589
1092.0,1526,31245.391744
1332.0,1685,31341.352888
1044.0,1482,31428.589943
1236.0,1581,31516.876421
660.0,1456,31606.801169
948.0,1555,31702.938549
1236.0,1959,31816.15783
1380.0,2002,31934.19982
1332.0,1772,32040.50502
1900.0,2191,32166.050847
1380.0,2360,32310.982957
900.0,1439,32392.520316
1380.0,1853,32499.301432
660.0,1410,32582.304659
1380.0,1829,32687.912102
1236.0,1831,32800.903253
660.0,1047,32861.779997
2160.0,2372,32995.906108
1236.0,1601,33092.865798
1380.0,1815,33198.847921
1432.0,1578,33288.968349
996.0,1487,33376.845786
1380.0,2234,33505.389999
1188.0,1658,33601.996927
1044.0,1521,33690.800414
1380.0,2164,33818.820184
1796.0,2222,33946.134186
1380.0,1910,34058.452439
1044.0,1683,34157.57671
1236.0,1526,34247.160335
900.0,1963,34358.505261
1952.0,2693,34517.538663
660.0,1390,34599.435452
900.0,1504,34683.374205
1380.0,1818,34799.30417
1848.0,2186,34926.143612
616.0,1304,35001.170051
660.0,1066,35062.125014
1380.0,1624,35158.650166
1044.0,1385,35235.71164
852.0,1484,35325.644094
1380.0,1667,35424.300081
2160.0,2615,35576.961923
2496.0,3380,35783.558345
1236.0,1553,35873.950316
1380.0,2188,36013.474713
1432.0,1951,36131.363412
2160.0,2762,36288.880829
2272.0,3158,36475.457893
1380.0,2349,36610.432473
1380.0,2044,36734.065948
1284.0,1716,36838.00163
1380.0,1781,36937.989587
2720.0,3303,37131.902365
900.0,1541,37220.926857
3420.0,4390,37476.337467
900.0,1341,37564.870954
1952.0,2827,37731.889239
660.0,1172,37799.240475
2160.0,2748,37955.705054
1588.0,2421,38096.817363
948.0,1488,38186.877172
660.0,1703,38285.767103
1140.0,1594,38375.29439
1536.0,2339,38510.359384
1848.0,2611,38669.285307
948.0,1437,38753.963965
1380.0,1990,38866.741243
1900.0,2058,38989.777165
1332.0,1936,39112.064268
1536.0,2119,39231.986316
1640.0,2344,39367.643304
2160.0,2944,39545.090499
2160.0,2787,39709.22745
2056.0,2542,39858.334801
1332.0,1671,39954.154176
852.0,1469,40037.278048
1140.0,2066,40158.957461
1188.0,1802,40264.064651
1900.0,2715,40420.603236
2004.0,2434,40563.937673
900.0,1520,40654.603714
1140.0,1985,40774.110983
1536.0,2485,40915.224524
1380.0,1931,41026.301801
1380.0,2028,41146.016066
2160.0,2798,41310.921085
1900.0,2157,41444.696835
948.0,1564,41539.749524
1536.0,2221,41669.818835
852.0,1127,41736.416118
2160.0,3008,41915.747871
948.0,1401,41997.381132
1432.0,1989,42112.004889
616.0,1013,42172.225227
3000.0,3838,42403.254316
1588.0,2158,42530.343041
1380.0,2015,42649.375138
804.0,1325,42724.478174
1380.0,2062,42845.666883
1380.0,2073,42965.467014
1380.0,1931,43082.628714
1332.0,1701,43188.16195
2004.0,2765,43351.523921
1640.0,2523,43500.337629
2944.0,3345,43694.868426
3900.0,3766,43924.021207
900.0,1378,44006.256186
1332.0,1693,44109.336298
996.0,1235,44179.060188
1952.0,2442,44320.530613
1284.0,1836,44431.259141
1484.0,2392,44566.915244
4156.0,4376,44830.502434
1848.0,2904,45003.699526
1744.0,2244,45129.346419
1332.0,1739,45238.091182
1284.0,1540,45327.119421
1588.0,1880,45437.839429
2004.0,2072,45555.982783
948.0,1840,45660.418081
2720.0,2749,45816.271544
2056.0,2614,45969.003944
1380.0,1854,46072.204567
660.0,1062,46130.617846
1484.0,2265,46256.16591
1380.0,2311,46380.971011
1432.0,1763,46476.919839
1236.0,1992,46580.012556
1744.0,2258,46701.856464
1284.0,1780,46795.352142
2160.0,3410,46971.05787
2720.0,3785,47172.503046
2160.0,2585,47306.214711
4140.0,4011,47515.060483
2720.0,3067,47677.70159
1380.0,1883,47777.841854
1380.0,2071,47890.66301
1380.0,1516,47972.656039
1900.0,2414,48098.805774
2608.0,2687,48241.39638
3600.0,3700,48438.697606
3168.0,2494,48584.070395
1848.0,2750,48757.850444
2108.0,2481,48915.159631
3600.0,3562,49141.77569
2272.0,3147,49347.829825
1744.0,2005,49472.364722
1044.0,1285,49554.064025
3964.0,3925,49792.732672
3420.0,3213,50000.693196
996.0,1609,50100.994485
996.0,1360,50191.892068
1432.0,2054,50316.540415
756.0,1320,50389.858225
3420.0,3185,50574.664259
2160.0,2440,50716.658018
1484.0,2067,50836.136908
2108.0,2748,50992.766021
3840.0,3606,51207.105909
2160.0,2616,51355.776916
3000.0,2924,51526.817647
1380.0,1864,51632.727021
1380.0,1738,51737.833424
1044.0,1499,51821.905072
1380.0,2008,51941.314978
1380.0,1742,52044.877537
1484.0,2236,52171.488643
1692.0,2404,52313.372723
1332.0,1933,52425.024921
1380.0,1707,52520.547442
1380.0,1823,52624.621185
1432.0,1645,52720.324411
1380.0,2056,52838.757249
3780.0,3598,53043.833261
1432.0,1970,53155.200306
3000.0,3121,53340.034162
1952.0,2373,53474.878443
1900.0,2418,53616.687461
1284.0,1520,53706.107718
1484.0,2245,53832.597455
1536.0,1952,53944.716158
1484.0,2029,54064.939984
2160.0,2384,54208.314858
2608.0,3002,54379.508021
900.0,1284,54453.840648
804.0,1284,54529.086446
2160.0,2475,54671.681951
1380.0,1925,54785.257017
1284.0,2032,54905.783031
1284.0,1757,55010.406675
1380.0,1896,55121.559715
660.0,1306,55196.375256
2496.0,2963,55368.643459
1380.0,1916,55480.408453
2496.0,2637,55631.048027
1332.0,1691,55727.986543
1380.0,2020,55846.237603
1332.0,2085,55966.149223
1236.0,1424,56050.314872
1848.0,2261,56182.901362
1380.0,1632,56280.262688
1380.0,1957,56392.347447
1332.0,1610,56483.176493
3360.0,3789,56707.177737
4230.0,3595,56918.679184
660.0,1053,56979.420995
852.0,1231,57052.928813
1332.0,1823,57157.589482
2552.0,3066,57336.270375
4220.0,4380,57592.631059
1900.0,2446,57734.867444
2552.0,3088,57915.61214
1284.0,1684,58013.650321
996.0,1527,58103.926315
1332.0,1741,58207.774628
4110.0,4264,58454.776809
1952.0,2672,58611.600736
2004.0,2228,58737.70552
3420.0,3232,58923.207429
1484.0,1822,59027.995851
2160.0,2685,59184.104497
1332.0,1524,59273.3812
1588.0,2269,59407.460537
2160.0,2583,59554.514607
2748.0,2630,59704.373307
708.0,1444,59792.630914
4110.0,4142,60031.714173
2440.0,2944,60200.420657
1044.0,1461,60282.220947
2160.0,2733,60436.908432
2160.0,2487,60584.246895
2160.0,2847,60748.843932
1380.0,1850,60853.121765
1092.0,1641,60949.578457
2160.0,2501,61097.94528
3360.0,3841,61320.231197
1900.0,2182,61446.078465
1640.0,2392,61580.852307
1284.0,1978,61698.093507
660.0,1120,61758.511451
1380.0,2473,61906.743989
3240.0,3278,62094.483976
3180.0,3496,62294.548552
2440.0,2818,62457.653498
2720.0,3030,62636.04126
4080.0,3438,62836.146717
996.0,1312,62910.469107
1284.0,1992,63022.707504
3840.0,3150,63206.050026
2440.0,2775,63367.434039
1284.0,1798,63471.095459
1640.0,2234,63595.852877
1380.0,1813,63700.31249
2160.0,2494,63842.483732
2720.0,3273,64035.563861
3540.0,3272,64222.589367
2004.0,2403,64363.88939
1536.0,1985,64483.128689
1848.0,2748,64638.613626
2160.0,2610,64787.686846
2056.0,2732,64948.068309
1332.0,1788,65049.465153
1484.0,1839,65146.265455
1380.0,2282,65272.448331
900.0,1553,65355.088092
1188.0,1630,65440.746731
3000.0,3164,65615.692435
1284.0,1482,65692.037188
3120.0,3984,65915.038696
660.0,1139,65971.748053
4384.0,4402,66213.469225
1284.0,1550,66296.88286
2160.0,2429,66427.030763
1380.0,1676,66516.806014
3600.0,3418,66698.172226
1380.0,1920,66802.975086
2160.0,2580,66942.291353
2160.0,2818,67097.523903
1588.0,2112,67215.657224
2160.0,2359,67341.303798
2108.0,3185,67517.598
2944.0,3305,67698.975965
1236.0,1587,67784.889998
948.0,1436,67861.88651
3420.0,3119,68033.851535
2384.0,2899,68190.419802
1952.0,2532,68329.212365
1380.0,1843,68426.937156
3480.0,3929,68645.393121
3364.0,3151,68815.71649
5410.0,4777,69080.989357
3240.0,3845,69290.597179
4956.0,4625,69541.996655
2440.0,3385,69724.25093
2004.0,2529,69862.753311
1432.0,2285,69985.299439
2216.0,2735,70127.847619
1380.0,2041,70237.707195
2160.0,2581,70376.735885
1284.0,1910,70479.422474
1536.0,2291,70604.614381
1796.0,2356,70730.484936
996.0,1389,70806.331721
852.0,1359,70877.563872
1484.0,1645,70966.253037
3240.0,3503,71152.51147
4448.0,4131,71376.638605
1236.0,1889,71480.861766
1284.0,1672,71573.017404
4284.0,4487,71816.282316
1140.0,1863,71921.542534
2056.0,2669,72062.689137
3000.0,3338,72242.876656
1380.0,1930,72346.886781
1140.0,1751,72443.423755
3392.0,2899,72603.82296
2328.0,3012,72760.952574
2160.0,2361,72888.994923
1236.0,1796,72982.248716
4384.0,4303,73202.109504
4028.0,4211,73426.639733
1380.0,1827,73522.952686
1796.0,2474,73652.483573
3364.0,3160,73817.890231
1332.0,1758,73911.631745
3240.0,3434,74089.730492
2720.0,3020,74250.787994
1380.0,2602,74385.626975
852.0,1451,74466.935611
1284.0,1728,74555.858222
3180.0,4214,74780.779056
3000.0,3389,74955.908942
1432.0,1911,75053.976214
3196.0,3220,75219.207019
1284.0,1995,75325.49371
3240.0,3742,75524.390687
3300.0,3930,75731.137671
1140.0,1485,75806.495471
2160.0,2784,75955.01681
2328.0,2587,76090.494461
2720.0,3080,76251.468785
1484.0,2227,76366.542946
1380.0,2008,76471.67827
1848.0,2548,76604.958035
1236.0,1612,76687.815213
1380.0,2081,76794.294016
3420.0,3549,76987.00687
2160.0,2600,77124.889903
2108.0,2074,77238.025734
1380.0,1808,77339.608204
3660.0,4113,77555.488062
4960.0,4164,77771.572836
5216.0,4611,78016.625726
4350.0,3906,78223.290945
3540.0,3411,78401.890194
852.0,1398,78474.352826
708.0,1230,78535.239391
3240.0,3806,78733.980721
2552.0,3012,78893.316029
3660.0,3868,79095.533989
4020.0,3780,79289.85745
4540.0,4493,79524.037767
2160.0,3103,79685.29024
3028.0,3378,79867.437297
2160.0,2311,79987.321654
4862.0,4198,80204.235727
1236.0,1470,80285.375431
2664.0,3406,80459.37656
2108.0,2607,80598.850524
2160.0,2520,80727.548752
5218.0,4385,80962.314422
3840.0,3471,81144.635909
900.0,1231,81205.611993
3084.0,3086,81367.004103
5890.0,4047,81580.5742
1380.0,1897,81680.538896
996.0,1223,81739.651536
1744.0,2174,81854.373133
2552.0,3240,82022.3926
2720.0,3118,82186.511004
2160.0,2686,82330.933351
4894.0,4231,82552.844929
1380.0,1808,82647.433817
1044.0,1463,82729.025406
1380.0,1810,82825.684973
3300.0,3506,83007.735594
2004.0,2329,83126.909286
2004.0,2428,83254.67872
2160.0,2770,83402.415288
1332.0,1579,83482.541601
1188.0,1601,83571.036732
4448.0,4395,83801.25528
4990.0,4634,84042.960824
2664.0,2922,84197.003709
1380.0,2063,84305.082789
4092.0,3874,84508.865288
2160.0,2498,84636.855631
2056.0,2259,84758.204005
660.0,1065,84812.323828
2160.0,2885,84967.268889
1744.0,2093,85077.818575
1236.0,1687,85164.351168
3308.0,2996,85324.213507
1796.0,2188,85438.20736
3870.0,3603,85626.34464
948.0,1159,85688.52894
4092.0,3721,85884.906072
2552.0,3395,86060.162235
1380.0,2033,86167.543063
1848.0,2448,86296.032624
4620.0,3668,86488.435776
1484.0,1878,86583.240239
2056.0,2276,86704.563828
1332.0,1777,86798.118883
2776.0,2626,86933.807087
900.0,1201,86999.176465
1952.0,2106,87105.559221
1692.0,2186,87219.696197
1380.0,2145,87331.901339
1332.0,1509,87405.903131
1484.0,1989,87512.087385
3308.0,3129,87675.287477
2384.0,2731,87816.702135
2496.0,3472,88003.966418
5340.0,4513,88238.706722
1900.0,2389,88360.647664
3420.0,2663,88501.969465
3420.0,2942,88657.450344
2916.0,3201,88826.477978
2004.0,2661,88968.263683
1332.0,1425,89042.737719
1640.0,2523,89171.865995
1588.0,2021,89279.272602
1432.0,1912,89379.165106
4092.0,4316,89608.179682
5758.0,4211,89827.005299
5344.0,4013,90044.852531
5248.0,4228,90270.535975
852.0,1172,90330.821012
3000.0,3089,90494.405228
3480.0,3155,90657.122236
1380.0,1953,90763.740143
1484.0,2179,90877.311269
1744.0,1988,90976.707768
4796.0,4729,91226.862489
3180.0,3446,91408.927662
2160.0,2131,91518.473827
1332.0,1806,91613.923971
3000.0,3485,91798.577754
2664.0,2844,91945.327784
756.0,1356,92012.054097
2776.0,3387,92189.846409
1952.0,2252,92303.847677
3588.0,2927,92455.732838
1588.0,1884,92554.837114
660.0,1161,92615.126279
4770.0,3506,92794.593347
2108.0,2546,92928.331558
3780.0,3564,93115.243078
1380.0,1385,93183.947237
2552.0,3304,93358.127512
2552.0,2767,93504.845885
352.0,832,93545.59199
1380.0,1659,93631.762914
1484.0,2066,93740.019883
3480.0,3287,93918.944737
1796.0,2452,94048.198458
3000.0,3478,94230.418863
1140.0,1521,94311.921437
1952.0,2258,94426.061914
1640.0,2307,94547.736345
5214.0,4456,94781.316689
2440.0,3050,94942.984412
1432.0,1933,95042.225626
1848.0,2248,95157.688473
2108.0,2356,95284.437615
2108.0,2491,95409.756476
2608.0,2741,95549.490997
5760.0,4528,95789.293345
2160.0,2624,95924.782377
2108.0,2380,96050.462395
1380.0,1712,96138.746607
1284.0,1478,96218.40922
1284.0,1804,96311.121167
3900.0,3992,96515.703929
2720.0,2590,96649.224871
2004.0,2362,96768.573507
852.0,1362,96841.732512
1380.0,1635,96929.197545
3000.0,3045,97082.775535
3364.0,3184,97247.005256
2720.0,2950,97399.311064
1380.0,1767,97492.934529
2004.0,2160,97605.324233
3000.0,2891,97751.069597
3028.0,3159,97918.885916
3840.0,3150,98083.099428
2056.0,2422,98211.217666
4542.0,3862,98408.685262
2664.0,3144,98576.260908
2944.0,3034,98732.659856
4290.0,3524,98919.305954
2496.0,3131,99079.398996
4834.0,3721,99275.670127
3000.0,3043,99437.148442
3600.0,3574,99624.685039
2004.0,2089,99729.662697
2608.0,3310,99902.709209
2496.0,3378,100076.73721
948.0,1180,100136.021182
996.0,1299,100207.615678
3000.0,3389,100381.802302
1484.0,1964,100482.742231
1380.0,1806,100576.883813
4028.0,4120,100792.062537
1432.0,1625,100880.120088
1044.0,1493,100959.716119
2664.0,2776,101106.249726
4896.0,4293,101339.688235
4476.0,4206,101586.833218
5252.0,4099,101811.813707
1332.0,1950,101926.674177
3900.0,3773,102129.546602
5026.0,3874,102338.88623
1380.0,1729,102439.159824
3900.0,3999,102648.197263
2160.0,2068,102755.254056
2552.0,2661,102893.521294
2888.0,3379,103073.568683
4542.0,4091,103287.669146
1692.0,1982,103389.037145
2916.0,3111,103558.765188
4796.0,3842,103757.13747
2108.0,2295,103872.813457
2108.0,2336,103999.649317
1484.0,1897,104094.260492
4348.0,4061,104307.326395
2160.0,2585,104439.931697
1848.0,2340,104562.782123
4542.0,4507,104794.445213
5620.0,4860,105044.696556
1284.0,1474,105127.47192
6456.0,5296,105400.932186
2004.0,2350,105518.897506
4230.0,3623,105716.465206
2776.0,3023,105871.370505
2160.0,2324,105990.333409
1380.0,1691,106075.801261
6100.0,4769,106322.795134
948.0,1420,106393.720943
4320.0,3620,106573.309716
4028.0,4584,106811.810505
3480.0,3408,106985.082884
3000.0,3249,107157.118571
3140.0,2971,107311.929914
1380.0,1555,107391.304609
2004.0,2389,107510.49911
4320.0,4125,107731.254823
2608.0,3026,107882.922468
1380.0,1674,107970.978736
1796.0,2434,108096.202429
2272.0,3018,108253.96294
2056.0,2654,108395.713619
1188.0,1558,108476.133817
1332.0,1613,108564.29037
2108.0,2016,108672.632967
1380.0,1785,108768.683832
2496.0,3263,108941.774809
4834.0,4164,109177.977613
1332.0,1962,109287.862834
4284.0,4330,109523.556522
2056.0,2353,109654.523165
3540.0,3682,109855.786403
1744.0,2191,109988.665786
1332.0,1736,110078.241099
1484.0,2089,110189.103222
3900.0,3941,110402.687086
3000.0,3167,110574.870173
5246.0,4834,110835.15846
1380.0,1689,110933.040606
1380.0,1494,111013.007473
1952.0,2119,111129.861655
3196.0,3150,111295.147495
1692.0,2380,111425.891801
2160.0,2799,111586.888668
4834.0,3601,111803.169748
1284.0,1719,111896.535087
2160.0,2910,112081.90913
3540.0,3803,112286.396879
3660.0,3701,112492.286865
2004.0,2367,112625.906354
1484.0,1848,112724.365193
2160.0,2541,112866.408148
2004.0,2152,112979.639326
3084.0,2869,113142.902781
3252.0,2893,113296.179101
2496.0,3117,113469.861777
4668.0,4020,113688.140089
3000.0,3266,113869.083324
4156.0,4229,114113.609025
5280.0,4193,114347.148231
1640.0,1863,114451.995987
1640.0,2150,114569.457591
2832.0,3168,114743.673392
2108.0,2519,114885.344564
3420.0,3397,115072.016062
1848.0,2294,115197.450005
3660.0,3201,115380.768414
996.0,1249,115450.630511
1188.0,1451,115528.91645
2664.0,3051,115699.624423
1848.0,2074,115812.104625
1188.0,1591,115901.462569
5280.0,4315,116157.973981
1284.0,1570,116243.441902
4604.0,4037,116466.434595
1044.0,1325,116537.0102
3360.0,3899,116747.22667
2496.0,3066,116914.697615
1380.0,1557,116998.340569
2160.0,2496,117135.668861
3420.0,3732,117337.274057
4704.0,4009,117553.568981
2552.0,3031,117720.477376
2272.0,3281,117894.300418
2160.0,2255,118022.253
1536.0,1790,118124.039197
2748.0,2861,118296.370436
4414.0,3782,118498.494437
6248.0,5147,118803.218949
5308.0,4512,119051.944885
2160.0,2444,119184.207274
1952.0,2328,119310.514857
4732.0,4520,119555.941189
2888.0,2916,119720.087583
3000.0,3394,119902.308377
3480.0,3384,120094.679106
3660.0,3544,120284.165131
3810.0,3588,120481.856036
1284.0,1597,120578.624207
3140.0,2912,120733.322713
2160.0,2953,120895.514125
948.0,1559,120981.282325
5152.0,4483,121236.226911
1092.0,1624,121325.938107
2832.0,2985,121503.063214
3300.0,3806,121715.773719
1332.0,1856,121815.125422
5182.0,4432,122061.422711
2272.0,3340,122242.500443
1848.0,2170,122361.576109
4476.0,4035,122584.821039
1140.0,1606,122674.884063
660.0,976,122724.684833
4640.0,4087,122950.255871
2004.0,2409,123084.618058
2440.0,2824,123237.733942
1744.0,2357,123368.189227
1380.0,1872,123470.723806
5310.0,4328,123709.891131
3240.0,3451,123900.750181
1900.0,2144,124013.566731
5824.0,5193,124302.640254
3300.0,3629,124498.342374
2160.0,2485,124632.628261
660.0,1065,124694.452456
4412.0,4037,124928.844961
4604.0,4137,125156.147029
2160.0,2690,125309.454128
4156.0,4627,125574.747507
4092.0,4499,125832.577394
2056.0,2396,125957.582769
5026.0,4133,126198.510937
2832.0,2734,126352.205437
6700.0,4713,126627.830927
2552.0,2862,126789.89681
1900.0,2148,126903.735651
5416.0,4802,127171.900897
3420.0,3040,127346.42313
1484.0,1955,127452.514467
1380.0,1915,127560.61858
