# {"t_start": 1601364204.7541356, "env_id": "BeamRiderNoFrameskip-v4"} 
r,l,t
948.0,1517,26665.358542
440.0,997,26728.476707
1952.0,3150,26911.749637
2108.0,3294,27096.324845
1484.0,2385,27234.117263
1380.0,2061,27351.99151
756.0,1155,27418.015428
1284.0,1875,27527.255084
1332.0,2221,27652.853656
1380.0,2364,27788.918912
1484.0,2284,27921.430622
1188.0,1463,28002.792799
1140.0,1571,28096.822432
1432.0,2368,28230.190181
660.0,1030,28288.141609
1044.0,1672,28385.850858
1044.0,1535,28474.68762
1332.0,1859,28578.177492
660.0,1058,28644.393154
1236.0,1917,28758.614269
660.0,1193,28829.26841
660.0,1423,28912.19268
1284.0,1819,29018.820201
1284.0,1664,29117.256272
1188.0,1994,29234.097701
948.0,1787,29345.882518
1332.0,2061,29468.44759
1140.0,1905,29583.523573
1332.0,2227,29720.663754
1380.0,1762,29819.614994
1140.0,2225,29954.641866
616.0,1029,30013.908348
1796.0,2497,30156.673037
900.0,1441,30239.774507
616.0,1281,30314.060168
660.0,1250,30387.192023
1332.0,2023,30506.061613
660.0,1708,30604.250592
1380.0,2294,30737.799675
1640.0,2077,30857.32623
1952.0,2618,31007.173242
1380.0,2025,31123.885792
1284.0,2014,31244.529081
2160.0,2651,31392.589029
948.0,1346,31472.542523
1092.0,1910,31582.508511
1092.0,2018,31703.904336
1188.0,1711,31808.245823
1140.0,1612,31902.235342
396.0,915,31958.326682
1140.0,1435,32040.710467
616.0,1182,32113.042311
1380.0,2038,32226.740908
660.0,1235,32303.902129
1188.0,1681,32400.0902
616.0,1515,32491.262179
660.0,1597,32582.378001
804.0,1296,32657.884327
1952.0,2705,32816.477504
804.0,1201,32891.424598
1284.0,1827,32995.471955
660.0,1127,33062.403489
1848.0,2305,33198.537982
1092.0,1550,33288.382982
996.0,1437,33369.663621
996.0,1237,33436.875435
1188.0,1641,33535.174696
2160.0,2956,33706.988117
1236.0,1824,33812.271925
1848.0,2692,33969.154022
1188.0,1640,34066.318788
1332.0,2553,34217.492025
1092.0,1519,34306.163695
1140.0,1384,34388.683743
2108.0,2241,34517.583728
756.0,1254,34591.775321
1140.0,1526,34682.19737
1744.0,2185,34814.17029
852.0,1207,34882.292072
660.0,1520,34971.362352
484.0,889,35024.338767
1284.0,1681,35121.614791
1588.0,2413,35264.419467
1236.0,1615,35356.452748
1188.0,1728,35462.051716
1092.0,1573,35553.747964
1380.0,2581,35703.186579
996.0,1365,35784.680723
852.0,1422,35873.706506
1640.0,2172,36005.126309
2160.0,2735,36176.242265
900.0,1906,36287.733053
1536.0,2163,36408.406549
1188.0,1742,36513.234458
1332.0,1737,36610.640956
2160.0,3037,36794.13357
1692.0,2424,36937.368845
996.0,1672,37034.443537
1044.0,1547,37124.075741
1380.0,1733,37221.325718
2160.0,2886,37393.238994
1092.0,1396,37475.550559
1380.0,2115,37606.083518
1796.0,2694,37762.049564
1380.0,1927,37873.828155
1900.0,2865,38044.200594
1380.0,2195,38172.161415
1044.0,1422,38255.416705
948.0,1706,38352.755548
1900.0,2395,38493.020124
3196.0,3290,38684.489086
3112.0,2578,38836.844239
1432.0,2119,38966.391911
1484.0,1969,39082.874328
3000.0,3474,39285.215574
1952.0,3157,39471.388326
852.0,1358,39552.839159
1332.0,2060,39672.444584
3420.0,3447,39873.756584
948.0,1283,39947.134057
1380.0,1782,40052.04118
852.0,1399,40133.012745
1484.0,2260,40270.765036
1380.0,1839,40375.622446
2664.0,2992,40548.513083
1140.0,1552,40638.979742
2440.0,3127,40825.648189
1848.0,2545,40968.248634
1332.0,2224,41100.528703
2608.0,3269,41289.215626
1332.0,1689,41389.164251
2664.0,3156,41585.980581
2108.0,2666,41744.240372
660.0,1281,41824.515789
1380.0,1893,41931.031791
948.0,1436,42019.854376
1380.0,1833,42125.951251
1380.0,2599,42283.89007
1332.0,1709,42380.937797
660.0,1190,42454.694453
2108.0,2715,42612.30588
1380.0,1838,42717.293892
1952.0,2514,42867.197818
484.0,879,42913.709109
1332.0,1875,43025.45798
3000.0,3265,43225.763367
616.0,1516,43314.673641
1380.0,1933,43430.518262
1796.0,2425,43575.595039
804.0,1224,43649.01714
900.0,1501,43735.831002
1332.0,1732,43839.294241
1588.0,1878,43947.137619
900.0,1610,44047.95645
572.0,869,44101.450313
616.0,1047,44163.465585
1796.0,2711,44319.8138
3252.0,3272,44507.031196
1380.0,1637,44611.416862
1380.0,1857,44716.389736
1380.0,1812,44829.445554
2160.0,3226,45018.606381
2004.0,2425,45157.783827
1380.0,1590,45253.17401
1484.0,2016,45371.38588
3000.0,3370,45563.519494
616.0,1396,45645.383246
1744.0,2023,45763.277716
1380.0,1871,45867.569603
4740.0,3497,46064.69494
2776.0,2801,46221.266536
1848.0,2149,46338.589893
2160.0,2365,46463.588654
3000.0,3230,46634.194848
660.0,1134,46695.596844
1744.0,2474,46828.47296
2608.0,3049,46984.086284
3000.0,3148,47152.419505
1236.0,1715,47239.71622
1640.0,2342,47360.61772
1284.0,1698,47453.510815
2160.0,2784,47597.009756
3120.0,3882,47804.616728
2004.0,2446,47937.534098
2056.0,2212,48056.177912
2004.0,2379,48178.64856
2384.0,3347,48356.966172
1284.0,2006,48465.820079
4740.0,4155,48717.123695
2496.0,2867,48906.170965
1236.0,1716,49012.078356
1380.0,1846,49125.87971
4898.0,3937,49381.161525
2160.0,2493,49544.894741
1332.0,1961,49652.486943
1900.0,2572,49817.469414
1380.0,1976,49942.985976
1380.0,2030,50076.377915
1140.0,1684,50183.428376
1952.0,2519,50337.851689
1380.0,1713,50433.964241
2832.0,3222,50619.681024
1380.0,1992,50738.296596
1380.0,1822,50843.527889
3240.0,3518,51044.038361
2160.0,2241,51177.568396
2552.0,3117,51355.762083
1380.0,1806,51460.424038
2108.0,2610,51610.259656
1848.0,2112,51737.836037
1380.0,1812,51842.915664
1236.0,1502,51933.375669
1536.0,1866,52037.792439
1284.0,1887,52148.671491
3540.0,3294,52336.851191
1380.0,1961,52453.697866
1692.0,2000,52565.057285
1332.0,1991,52683.238751
1796.0,2301,52815.933671
1380.0,1893,52919.916519
660.0,1128,52984.942028
1332.0,1580,53073.470317
996.0,1378,53154.804251
2160.0,2384,53295.112726
1952.0,2110,53415.884637
1796.0,2589,53564.894813
1380.0,1620,53660.865643
996.0,1436,53743.135165
1380.0,1628,53839.099985
948.0,1390,53914.741682
4932.0,3975,54148.840594
1332.0,1426,54237.380274
4260.0,3819,54454.011359
1380.0,1761,54558.817139
4320.0,3617,54770.215726
2664.0,2806,54935.870476
1092.0,1382,55017.563969
3300.0,3405,55212.469199
2552.0,3222,55399.030932
1188.0,1717,55502.820251
1332.0,1481,55586.460868
1744.0,2115,55711.814122
1900.0,2446,55853.373585
528.0,978,55906.604981
2004.0,2410,56049.890346
1900.0,2296,56182.874189
1044.0,1504,56272.751912
660.0,1161,56339.210676
1044.0,1308,56414.801747
1284.0,1939,56526.519883
3540.0,4268,56775.733668
1380.0,1705,56880.749585
2160.0,2605,57030.784401
2496.0,3099,57209.078025
1380.0,2053,57328.728613
3420.0,3099,57509.707087
2160.0,2516,57659.25745
1432.0,1848,57765.1059
1536.0,1959,57878.435799
2972.0,2687,58036.419148
3000.0,3222,58223.874361
3420.0,3686,58440.136421
2160.0,2828,58604.690493
1796.0,2134,58730.004246
1284.0,1833,58833.203975
1380.0,1959,58946.026316
660.0,1136,59012.905912
1640.0,2812,59175.985919
1484.0,2216,59303.193188
1380.0,2033,59422.380823
1380.0,1804,59525.59793
1044.0,1573,59614.662354
572.0,1096,59680.982478
2496.0,2881,59845.523736
3480.0,3777,60067.985378
3780.0,3187,60245.763945
1380.0,2001,60363.050909
1380.0,2152,60487.669052
2160.0,2521,60629.514155
4290.0,3744,60852.02107
1536.0,2119,60971.825153
1432.0,2175,61098.407824
2272.0,2276,61230.652179
1796.0,2413,61372.089235
2720.0,3105,61550.783339
1380.0,1777,61653.781291
2004.0,2553,61796.331066
3000.0,3435,61997.636602
6744.0,5735,62330.971862
1380.0,1897,62441.801791
1380.0,2053,62561.014209
5200.0,5273,62866.08364
2552.0,3003,63037.256124
2160.0,2611,63190.497338
1484.0,1832,63294.372208
1536.0,2331,63427.431467
3196.0,3238,63611.009155
3300.0,3826,63834.421265
900.0,1231,63908.49005
1044.0,1420,63989.791163
3308.0,2851,64154.36027
996.0,1338,64229.72727
2160.0,2529,64378.42169
1588.0,2063,64498.247059
1588.0,1972,64608.74807
1380.0,1929,64720.578398
948.0,1580,64815.792531
1796.0,2300,64947.838369
948.0,1347,65021.624235
3900.0,3550,65215.188347
3308.0,3346,65397.588824
2004.0,2523,65532.254471
1380.0,1677,65623.001151
1536.0,1713,65718.728803
1952.0,2328,65844.327037
1380.0,1583,65929.153749
4028.0,4248,66157.98958
660.0,1308,66228.130327
660.0,1095,66290.133302
1380.0,1932,66393.302741
2552.0,3297,66571.124586
5250.0,3704,66774.58783
1900.0,2513,66907.301181
948.0,1481,66989.81465
2056.0,2225,67111.099212
1380.0,1792,67208.588446
2160.0,2717,67355.067585
4028.0,4247,67588.653706
6024.0,5137,67868.86497
2384.0,3132,68040.769268
4220.0,4128,68267.216441
1380.0,1997,68370.511141
4350.0,3879,68588.663846
3900.0,3618,68787.092562
1236.0,1610,68872.554168
2160.0,2415,69004.54652
1380.0,1774,69102.72216
1640.0,2431,69235.755141
2552.0,3039,69397.573403
3870.0,3400,69584.680378
1536.0,1988,69689.756573
1588.0,2210,69812.94447
1796.0,2203,69931.06647
2160.0,2583,70067.269888
2056.0,2016,70175.711005
2608.0,3086,70341.332086
1332.0,1813,70437.57358
1744.0,2160,70555.885685
2056.0,2384,70682.283823
4384.0,4270,70911.633537
3000.0,3281,71089.345465
2496.0,2641,71235.836814
1848.0,2617,71375.868576
3308.0,3056,71544.061921
996.0,1521,71627.704112
1284.0,1599,71711.868161
1380.0,1519,71794.545845
1744.0,2131,71908.654123
1236.0,1925,72012.282558
1380.0,1826,72116.880625
1900.0,2474,72248.991708
2160.0,2569,72387.021707
3900.0,3665,72584.216973
3000.0,3585,72774.618241
2160.0,2679,72916.275683
3028.0,3110,73076.493649
2692.0,2382,73201.950928
2160.0,3011,73359.494311
1380.0,1711,73454.107404
1284.0,1957,73557.61984
1432.0,1931,73658.619078
1332.0,1520,73738.306618
2216.0,2898,73885.707673
2608.0,2749,74034.342989
3252.0,3021,74191.649189
3480.0,3697,74385.428527
2944.0,3269,74562.449611
3028.0,2711,74707.227383
2272.0,3005,74862.832009
1848.0,2800,75008.339063
1536.0,1995,75107.255289
2160.0,2370,75232.145872
852.0,1379,75304.859113
2160.0,2727,75450.227293
2160.0,2821,75597.596297
2108.0,2515,75725.625577
1188.0,1573,75812.949383
804.0,1302,75879.633513
2160.0,2957,76035.342853
2056.0,2485,76165.053797
4290.0,3894,76372.15462
1380.0,2221,76484.658999
4540.0,4514,76721.284138
1092.0,1541,76800.196324
2440.0,3090,76966.362761
2384.0,3029,77131.198637
3960.0,3849,77339.752731
3420.0,3480,77522.040851
5084.0,4414,77751.135191
4384.0,4470,77989.68755
3900.0,3501,78176.224367
3300.0,3422,78354.978768
2944.0,3173,78520.336352
1380.0,2109,78627.402338
1848.0,2122,78740.23192
3660.0,3391,78914.175109
5212.0,4669,79162.15431
4220.0,4078,79370.260669
2160.0,2515,79503.639853
4170.0,3589,79691.139692
5120.0,4586,79932.998136
4926.0,4163,80149.190647
1380.0,1730,80243.965701
2720.0,3318,80413.24336
2160.0,2283,80533.110847
572.0,940,80579.88449
2004.0,2261,80700.717588
1900.0,2393,80827.683485
3392.0,2551,80962.279228
6118.0,4435,81192.034678
4140.0,3811,81393.111937
3504.0,2739,81534.141498
1332.0,1522,81614.122751
1432.0,2078,81720.378245
2944.0,3178,81888.126619
3964.0,4046,82103.909093
2384.0,3036,82261.700899
2720.0,3183,82431.884188
2916.0,2856,82578.813006
1380.0,1966,82688.017775
3900.0,3694,82879.272533
5246.0,4341,83106.897921
1284.0,1532,83187.427847
2160.0,2369,83314.430876
1952.0,2104,83422.585095
1536.0,2110,83530.61278
2160.0,3110,83701.083021
1952.0,2432,83821.716409
3000.0,3257,83995.913693
6052.0,4169,84211.290217
5484.0,5119,84482.332184
4960.0,4258,84704.616964
3300.0,3215,84878.15559
1952.0,2460,85008.506006
2860.0,2938,85163.535347
1380.0,1781,85251.287613
1380.0,1865,85351.989203
2832.0,3291,85525.061351
2160.0,2494,85654.580818
3000.0,2803,85803.438494
4350.0,4126,86019.449832
852.0,1366,86092.683435
2440.0,2594,86228.301066
4170.0,3585,86416.237507
2664.0,2779,86557.235568
5090.0,4310,86785.130354
1092.0,1347,86857.87758
1236.0,1615,86940.280858
1848.0,2084,87047.020492
2108.0,2501,87179.429235
2496.0,3106,87338.736256
5150.0,4621,87581.291734
2888.0,2973,87735.959
4320.0,3640,87928.959034
3084.0,2977,88083.948304
4092.0,3873,88285.609647
3630.0,3990,88495.150207
1952.0,2712,88637.446447
1284.0,1513,88718.479384
1236.0,1624,88806.021152
1952.0,2460,88934.939957
2804.0,2735,89076.453508
2944.0,2672,89217.858881
2692.0,3236,89385.803856
1640.0,2266,89508.137515
2552.0,3116,89669.345214
3000.0,3150,89839.727751
2552.0,2504,89968.800626
2160.0,2801,90120.262647
4962.0,4362,90351.144263
4668.0,3984,90561.411656
4926.0,4155,90777.762703
1092.0,1260,90844.348563
1380.0,1817,90936.697134
1332.0,1878,91037.967112
3420.0,3178,91206.612617
3060.0,3323,91376.068099
1536.0,2413,91504.536722
3028.0,2626,91646.743733
3180.0,3457,91824.808883
1380.0,1719,91912.30141
1188.0,1684,91998.628068
660.0,989,92051.081078
1236.0,1440,92123.909758
1284.0,1698,92210.46284
5184.0,4085,92422.702576
3480.0,3778,92621.480424
1848.0,2008,92720.728728
1380.0,1827,92815.445882
2496.0,2744,92961.988917
3420.0,3750,93156.62579
3000.0,2887,93303.973039
3240.0,3634,93498.157757
3000.0,3017,93652.204045
1284.0,1822,93747.109441
1588.0,2128,93863.718168
1900.0,2383,93993.884021
4092.0,4410,94223.232276
2160.0,2429,94352.228353
2608.0,3207,94520.201619
3480.0,3646,94707.563525
1796.0,2074,94816.022744
1332.0,1637,94903.469113
2160.0,2725,95042.734039
1848.0,2289,95164.29495
3000.0,3167,95330.839399
2056.0,2862,95476.628231
1380.0,2051,95582.597048
3720.0,3698,95775.502893
2916.0,3038,95937.173397
4080.0,3745,96131.534163
1796.0,2121,96239.867021
1188.0,1859,96338.12994
2004.0,2316,96456.424927
2272.0,2849,96602.602596
996.0,1302,96668.800586
4834.0,4228,96889.133581
3000.0,2978,97043.622783
2160.0,2463,97168.428853
3900.0,4080,97379.074319
1796.0,1950,97480.223212
2160.0,2795,97625.776833
2056.0,2632,97763.445307
1380.0,1802,97857.49087
2160.0,2585,97994.383125
3360.0,3343,98170.931787
4928.0,4616,98408.182874
3000.0,3369,98583.194555
1332.0,1683,98670.603167
1380.0,1679,98759.761426
2004.0,2987,98918.879787
3570.0,3483,99098.97443
1380.0,1625,99179.807595
3690.0,3456,99362.963418
3810.0,3454,99545.130178
4512.0,4127,99755.877397
3360.0,3334,99930.00798
4028.0,3994,100141.435214
2056.0,2412,100262.043259
5796.0,4191,100482.37289
3964.0,4080,100696.833629
5378.0,4261,100920.736463
1284.0,1540,101000.663542
3420.0,2843,101153.201561
1640.0,1924,101253.215123
2272.0,2675,101411.383213
1900.0,2323,101545.497128
4604.0,4108,101775.631196
3900.0,4158,102004.411236
2440.0,3048,102171.325024
1332.0,2083,102282.452327
1380.0,1652,102378.594808
1640.0,1825,102474.170809
1380.0,1489,102555.276111
1236.0,1642,102641.575296
1744.0,2154,102754.752835
2328.0,3036,102906.76661
3240.0,3415,103093.451048
4020.0,3732,103287.651433
2004.0,2298,103408.526904
4028.0,4387,103639.224057
1744.0,2078,103744.549863
1952.0,2371,103871.901541
1380.0,1459,103946.859515
4540.0,4239,104167.630371
1588.0,1611,104254.893207
5056.0,3970,104460.9206
2496.0,2836,104607.948051
2160.0,2210,104720.499427
1952.0,2529,104852.137532
2160.0,2451,104978.444131
5342.0,4449,105207.863498
4350.0,3329,105380.694075
3900.0,3611,105565.499981
3196.0,3161,105736.963483
2160.0,2383,105863.881473
1380.0,1692,105950.775499
2160.0,2785,106088.950573
1952.0,2375,106213.565781
2160.0,2616,106342.964089
3540.0,3558,106521.923895
5154.0,4035,106730.504876
3840.0,3632,106917.613538
4284.0,3852,107118.182067
1188.0,1585,107198.293356
1536.0,1832,107292.52979
900.0,1306,107365.118411
2776.0,2756,107503.653777
2160.0,2654,107641.497437
1900.0,2344,107765.357872
1484.0,1738,107850.785834
2160.0,2691,107991.07604
2552.0,2985,108148.384392
756.0,1122,108201.392279
1380.0,1828,108305.965556
2108.0,2577,108441.899002
6028.0,4999,108707.219818
1380.0,1547,108788.59112
4320.0,3568,108987.490629
4770.0,3970,109205.706451
1044.0,1558,109294.852854
3870.0,3514,109488.84449
1536.0,2008,109598.998059
2496.0,3033,109761.295329
6100.0,4969,110043.943051
4092.0,4236,110271.517432
6640.0,4883,110533.282513
2160.0,2725,110684.502391
5118.0,4516,110933.004889
2552.0,2689,111075.829827
5184.0,4180,111301.824571
3420.0,3162,111474.42549
3140.0,3268,111664.725977
4350.0,3759,111888.820204
5472.0,4658,112165.116637
996.0,1424,112243.144573
4412.0,4416,112485.419427
3420.0,3374,112674.705217
2888.0,3129,112841.50519
2160.0,2469,112979.260761
1380.0,1805,113078.641301
2160.0,2227,113204.375499
5376.0,4134,113429.0987
4804.0,4562,113674.377553
2108.0,2498,113817.56252
5214.0,4199,114056.906643
1092.0,1287,114133.097711
5552.0,4656,114387.811882
2664.0,3051,114561.376048
1536.0,2330,114687.1157
2160.0,2795,114841.131854
4284.0,4476,115086.204461
1432.0,1774,115183.395067
5248.0,3986,115410.446755
5582.0,4846,115679.393066
5024.0,4042,115909.429082
4620.0,3901,116135.339296
1900.0,2443,116273.253921
1848.0,2051,116383.960517
900.0,1234,116453.203471
3060.0,3348,116635.065657
1900.0,2386,116761.150038
3000.0,3162,116935.550716
5088.0,4176,117163.021722
4796.0,4501,117408.390731
4478.0,3876,117616.119065
6734.0,4757,117873.457008
3720.0,3672,118081.832057
6860.0,4915,118365.023812
5118.0,4183,118606.319716
5472.0,4737,118872.225731
2108.0,2513,119010.178605
2160.0,2463,119143.807655
1900.0,1887,119247.614683
5024.0,4288,119478.829569
1536.0,2394,119613.239675
4796.0,4180,119845.231708
3420.0,3116,120016.714921
1380.0,2025,120129.102237
7272.0,4822,120388.770101
5152.0,4612,120650.563679
3084.0,2781,120802.009512
3060.0,3744,121009.596166
5922.0,4732,121277.311765
1744.0,2118,121390.835048
4512.0,4033,121633.07152
5676.0,5211,121919.936433
4796.0,4801,122178.59313
5250.0,4230,122411.502746
5860.0,4400,122653.898128
4384.0,3760,122865.133486
6588.0,5439,123160.678989
616.0,968,123215.973235
5246.0,4679,123470.749624
1744.0,2162,123589.524106
4350.0,3688,123794.969495
5664.0,3738,123998.703112
2160.0,2889,124154.480906
2056.0,2181,124274.613864
4414.0,3825,124484.3204
2272.0,2667,124631.855175
4962.0,3848,124857.159952
6606.0,4706,125117.710068
3570.0,3282,125301.748026
3840.0,3432,125491.456888
2664.0,3395,125689.102899
4220.0,4081,125916.271745
3420.0,3313,126110.057343
2664.0,3044,126281.337619
1848.0,1716,126373.999486
5340.0,4517,126641.178316
2552.0,2657,126790.006348
1092.0,1566,126875.193439
2440.0,2782,127031.3793
4926.0,4107,127261.126189
2160.0,2362,127389.232166
4668.0,4111,127616.899535
1952.0,2427,127749.811444
6636.0,5042,128037.699826
6142.0,4400,128291.222354
2160.0,2253,128418.309505
4476.0,4080,128648.666207
4740.0,3812,128864.812743
5726.0,4039,129087.110752
5608.0,4966,129379.480224
