# {"t_start": 1601341091.3340573, "env_id": "ZaxxonNoFrameskip-v4"} 
r,l,t
2800.0,1359,22415.625341
0.0,884,22469.724183
0.0,879,22517.456908
1800.0,1684,22618.220685
2400.0,1184,22687.97724
400.0,963,22748.800467
2900.0,1620,22842.075561
3400.0,1600,22940.650151
0.0,878,22995.32714
0.0,884,23042.763947
0.0,879,23096.274672
0.0,884,23151.049841
0.0,885,23204.670483
0.0,881,23252.662558
0.0,884,23307.610784
0.0,883,23362.004795
0.0,881,23415.413441
0.0,879,23467.33217
0.0,878,23514.730128
0.0,878,23566.870347
0.0,882,23620.397686
0.0,884,23673.350635
2700.0,1208,23742.726729
0.0,879,23796.551488
0.0,976,23851.376824
0.0,885,23905.008004
0.0,881,23957.262782
0.0,883,24010.591538
0.0,884,24058.295315
1900.0,1327,24142.703974
0.0,885,24196.049487
0.0,885,24242.676424
0.0,878,24296.396384
0.0,884,24349.673923
0.0,879,24402.135946
0.0,885,24449.117299
0.0,881,24502.150582
0.0,880,24555.129313
0.0,883,24608.124827
0.0,881,24661.703345
0.0,880,24709.765922
0.0,878,24761.655152
0.0,883,24814.435756
0.0,881,24867.523015
0.0,883,24915.423592
0.0,878,24968.818106
0.0,878,25022.671626
0.0,885,25075.699327
0.0,878,25122.458127
0.0,885,25175.568908
0.0,883,25228.65151
0.0,885,25281.85494
0.0,885,25334.973376
0.0,882,25382.099691
0.0,881,25435.401795
0.0,881,25487.559697
0.0,883,25541.037676
0.0,882,25594.631632
0.0,879,25642.221034
0.0,883,25696.055244
0.0,880,25749.244877
0.0,880,25803.597867
0.0,881,25849.297871
0.0,882,25902.339111
0.0,879,25955.455994
0.0,885,26008.699366
0.0,883,26061.854917
0.0,882,26110.406965
0.0,879,26164.284297
0.0,882,26218.396896
0.0,879,26272.2938
0.0,882,26318.726399
0.0,878,26371.605042
0.0,884,26424.302509
2100.0,1480,26509.770031
1000.0,1481,26601.287436
800.0,1358,26679.173075
0.0,882,26732.5202
800.0,1534,26824.112062
1100.0,1810,26930.807884
1500.0,1510,27021.800738
0.0,881,27075.288081
1800.0,1898,27184.314025
800.0,1600,27282.300149
0.0,884,27329.698191
200.0,913,27382.990605
1900.0,1796,27490.173764
200.0,909,27543.465433
1400.0,1905,27657.844154
0.0,882,27710.691227
200.0,1368,27788.22363
1000.0,1427,27878.435862
700.0,1658,27971.484353
0.0,880,28024.930321
1100.0,1464,28110.798885
1600.0,1878,28225.071349
0.0,884,28278.831653
0.0,884,28332.11658
0.0,880,28379.339359
0.0,882,28432.691935
0.0,880,28485.58982
2400.0,1658,28584.284586
0.0,880,28637.687537
0.0,880,28684.062143
0.0,883,28736.407781
4100.0,1657,28834.041999
0.0,884,28886.32446
2900.0,1614,28977.796618
0.0,884,29031.000815
0.0,882,29083.269113
0.0,884,29135.806512
6400.0,1564,29226.244743
0.0,880,29272.811035
0.0,886,29325.095139
0.0,885,29378.118587
0.0,883,29431.170415
400.0,1011,29490.26551
0.0,885,29537.344418
4900.0,1830,29649.318475
0.0,884,29696.042686
4300.0,1403,29779.462491
1900.0,1719,29885.004047
300.0,1073,29945.115451
1500.0,1467,30029.267695
200.0,928,30084.190277
1700.0,1460,30174.329636
0.0,880,30221.943197
0.0,885,30276.012308
0.0,883,30329.583685
0.0,879,30382.829059
1900.0,1219,30453.208111
200.0,879,30508.186365
600.0,914,30562.078192
600.0,1045,30622.98372
700.0,1446,30707.688002
2900.0,1493,30798.500248
600.0,1104,30860.7286
500.0,1598,30959.25839
1500.0,1485,31041.941231
400.0,925,31096.333488
1800.0,1356,31180.131795
2500.0,1373,31258.007361
0.0,879,31311.344789
0.0,882,31365.664111
0.0,882,31419.413512
600.0,1293,31496.190023
0.0,885,31549.669899
2500.0,1395,31627.011655
1500.0,1259,31702.739959
0.0,879,31756.341668
0.0,884,31808.873868
0.0,885,31856.044327
0.0,882,31908.131795
0.0,919,31960.328705
0.0,884,32013.064195
700.0,1080,32074.882788
0.0,878,32128.164326
0.0,925,32181.486598
0.0,878,32234.65796
200.0,882,32288.200822
0.0,884,32341.111456
0.0,881,32389.786455
300.0,1038,32451.36716
0.0,947,32511.686282
0.0,885,32558.484972
2400.0,1224,32633.729148
0.0,908,32688.139369
800.0,1255,32765.077241
0.0,1006,32819.353295
0.0,881,32872.305742
0.0,880,32925.156313
800.0,1483,33010.679601
800.0,942,33070.914383
0.0,881,33118.553748
0.0,885,33172.530558
0.0,885,33226.677732
900.0,1526,33318.485216
1000.0,1323,33395.22368
0.0,882,33449.3474
0.0,1591,33541.112564
900.0,1221,33616.50997
600.0,1625,33709.193671
400.0,1480,33800.879753
0.0,1005,33855.669002
400.0,1556,33948.885889
0.0,882,34002.124454
1200.0,1703,34101.564003
0.0,883,34154.743006
700.0,1707,34254.890929
1200.0,1983,34376.799405
1000.0,1435,34460.225833
0.0,881,34513.558587
0.0,1408,34598.420429
200.0,896,34644.491104
200.0,1660,34744.507351
0.0,883,34798.07077
400.0,1739,34903.720785
200.0,993,34957.714982
200.0,1407,35042.32967
600.0,1880,35157.821477
400.0,1657,35251.124271
400.0,1418,35336.452212
700.0,1506,35428.247175
1100.0,1364,35512.536213
400.0,1568,35605.485449
0.0,882,35658.785788
1100.0,1360,35737.09158
1000.0,1710,35836.826962
200.0,978,35896.94213
2900.0,1678,35996.652684
600.0,1509,36088.468393
400.0,1559,36181.142925
1900.0,1750,36282.777031
3000.0,1891,36397.706419
1300.0,1504,36482.21312
1600.0,1732,36589.470736
0.0,885,36643.660152
600.0,1510,36729.772759
0.0,883,36783.827422
200.0,939,36839.174502
0.0,884,36893.396842
900.0,1331,36969.69548
200.0,1797,37076.739053
700.0,1794,37183.484487
0.0,887,37236.927828
500.0,1268,37313.454588
0.0,882,37366.315492
0.0,881,37419.260303
200.0,1298,37496.299056
1300.0,1465,37581.201081
800.0,1714,37681.529488
1000.0,1911,37797.009096
0.0,881,37850.214686
1200.0,1358,37927.587564
0.0,879,37980.145501
0.0,884,38034.39297
0.0,879,38088.121333
400.0,1149,38150.688632
0.0,884,38203.61139
0.0,881,38257.323142
0.0,882,38311.016677
0.0,881,38363.245298
0.0,879,38410.288187
600.0,1885,38524.501304
400.0,1329,38600.563359
0.0,883,38654.373532
600.0,1467,38739.252171
200.0,884,38791.486844
800.0,1453,38875.976066
800.0,1627,38976.35924
200.0,1005,39037.713273
400.0,920,39091.587393
0.0,881,39145.916421
800.0,1419,39230.141316
800.0,1486,39315.402979
200.0,880,39368.743808
600.0,1495,39455.462163
200.0,1040,39517.607044
800.0,1608,39616.359931
1200.0,1494,39701.309102
1400.0,1800,39807.549866
600.0,1377,39892.247322
1000.0,1658,39991.428054
600.0,1388,40074.982474
1100.0,1658,40167.838982
1700.0,1741,40272.864948
1600.0,1707,40373.406452
0.0,880,40427.016578
900.0,1274,40503.518964
1700.0,1604,40596.600554
1100.0,1022,40659.217519
900.0,1499,40750.260556
600.0,1440,40833.051371
2500.0,1746,40934.397378
800.0,1508,41025.908927
0.0,882,41078.70325
400.0,1284,41154.313814
3600.0,1623,41246.74467
1300.0,1762,41352.190853
500.0,1337,41428.339847
4000.0,1987,41549.731168
1300.0,1322,41627.495559
4800.0,1807,41733.823672
2500.0,1775,41839.443598
3300.0,1988,41954.846723
0.0,884,42008.348403
0.0,879,42061.637933
0.0,881,42109.848938
3200.0,1853,42223.550714
0.0,900,42277.535205
200.0,948,42331.53197
400.0,1160,42399.083617
2100.0,1456,42483.413722
2400.0,1407,42567.021728
0.0,879,42620.047369
0.0,884,42674.073896
0.0,878,42721.926897
0.0,880,42774.95191
2400.0,1770,42882.363342
4100.0,1654,42982.024132
0.0,919,43036.80483
0.0,878,43089.823081
0.0,880,43137.357908
2000.0,1272,43212.591353
0.0,879,43266.514719
0.0,882,43320.272464
200.0,927,43374.570799
600.0,1279,43450.203331
0.0,881,43497.764832
0.0,937,43558.112059
1100.0,1091,43619.74244
0.0,934,43673.21774
0.0,924,43727.509637
4900.0,1596,43827.115632
6200.0,1598,43919.632307
0.0,964,43980.646321
2400.0,1302,44058.153498
0.0,909,44111.995282
4200.0,1492,44197.568187
6100.0,1627,44296.865684
3100.0,1112,44360.013509
0.0,880,44412.755319
5000.0,1574,44505.826049
0.0,878,44558.923075
0.0,883,44612.769551
0.0,882,44666.326199
2900.0,1622,44757.900718
0.0,881,44811.146918
0.0,882,44864.750213
0.0,884,44918.409276
0.0,879,44966.314205
0.0,880,45019.75968
0.0,881,45072.922171
0.0,879,45126.423727
0.0,884,45173.554701
0.0,884,45226.806839
0.0,882,45280.973787
0.0,882,45334.070918
0.0,879,45381.367198
0.0,881,45434.220728
0.0,880,45487.472668
0.0,884,45541.035365
0.0,881,45594.570966
0.0,884,45641.399975
2600.0,1424,45725.320049
0.0,880,45777.572458
3300.0,1654,45875.063394
0.0,882,45928.780244
0.0,883,45981.738108
3600.0,1589,46073.007916
0.0,878,46125.980414
0.0,879,46173.217877
0.0,882,46225.821644
3700.0,1899,46339.027675
0.0,962,46393.254725
0.0,882,46448.953118
0.0,881,46502.603593
0.0,879,46555.512789
1000.0,1171,46624.189115
0.0,885,46671.489761
